baseline_type,window_length,correlation_kind,component_i,component_j,metric,empirical_value,baseline_median,baseline_p05,baseline_p95,difference_from_median,percentile_rank,inside_envelope,above_envelope,below_envelope,n_simulations,quantile_method,outside_envelope
shuffle,2048,rms_volatility_correlation,D_02,D_08,correlation,0.7678802286874695,0.24418235351690767,0.1899368023028754,0.2873117239887022,0.5236978751705619,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_02,D_09,correlation,0.6209604368324639,0.1726552240562064,0.11687824740458823,0.223842445166018,0.44830521277625757,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_01,correlation,0.9585170000941983,0.811241336699871,0.7844897015271853,0.8314822315445577,0.1472756633943273,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_02,correlation,0.9553108835964441,0.7718645426981803,0.7465051983156155,0.805118856964849,0.18344634089826384,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_03,correlation,0.9999999999999998,1.0,0.9999999999999998,1.0,-2.220446049250313e-16,0.26,True,False,False,100,linear,False
shuffle,2048,rms_volatility_correlation,D_03,D_04,correlation,0.9258113827076838,0.6353930102944878,0.5880209991301855,0.6598481987344943,0.290418372413196,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_05,correlation,0.8975187435135582,0.5273870122991307,0.4753863352021914,0.5747928010483957,0.37013173121442755,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_06,correlation,0.8667795016685117,0.4105966571147306,0.3608094302872395,0.4620796904309049,0.4561828445537811,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_07,correlation,0.8047770289761832,0.30297356601768244,0.2672218692548898,0.3598563641913897,0.5018034629585008,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_08,correlation,0.7668606773248842,0.22975809419587429,0.1779428322815257,0.27333553267543087,0.5371025831290099,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_03,D_09,correlation,0.6303882478617792,0.15577586678770616,0.11178102353251029,0.21162811125607117,0.474612381074073,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_01,correlation,0.9369028964533508,0.7094015672323383,0.6796163257291421,0.7408364382010284,0.22750132922101252,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_02,correlation,0.9405168775984825,0.6843500191276795,0.6477787800216839,0.7146674092907933,0.256166858470803,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_03,correlation,0.9258113827076838,0.6353930102944878,0.5880209991301855,0.6598481987344943,0.290418372413196,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_04,correlation,1.0,1.0,0.9999999999999999,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,2048,rms_volatility_correlation,D_04,D_05,correlation,0.8882917622213335,0.4681300049087486,0.39882870485740296,0.5232390331109409,0.4201617573125849,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_06,correlation,0.8624850529260982,0.3540382346876436,0.3073694468212138,0.40590093882681,0.5084468182384546,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_07,correlation,0.7986672773886827,0.2674856284117147,0.21919269792202817,0.325298539991675,0.5311816489769681,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_08,correlation,0.7439626998300024,0.19864006010341323,0.14788184112182137,0.24529279588808248,0.5453226397265891,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_04,D_09,correlation,0.6167287896177155,0.1393526843359491,0.09078900916135839,0.18739283454884914,0.4773761052817664,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_01,correlation,0.9137310143284431,0.5966416159772508,0.545790357286769,0.6387635361005897,0.3170893983511922,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_02,correlation,0.9145956915814275,0.5734907230680512,0.5166648239951889,0.6194551448594029,0.34110496851337635,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_03,correlation,0.8975187435135582,0.5273870122991308,0.47538633520219137,0.5747928010483958,0.37013173121442744,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_04,correlation,0.8882917622213335,0.46813000490874856,0.39882870485740296,0.5232390331109409,0.420161757312585,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_05,correlation,0.9999999999999998,1.0,0.9999999999999999,1.0,-2.220446049250313e-16,0.0,False,False,True,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_06,correlation,0.838829781774659,0.29763339630689123,0.2501066936920885,0.36955700418892756,0.5411963854677677,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_07,correlation,0.7826016514337008,0.22233857292790868,0.17931945823318368,0.2798963692840554,0.560263078505792,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_08,correlation,0.7346861614919193,0.1667416357999736,0.12869911878196347,0.20491234896371258,0.5679445256919458,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_05,D_09,correlation,0.6010088388902957,0.11767024126792656,0.06428962919159585,0.16022323715238782,0.4833385976223691,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_01,correlation,0.8893042197037472,0.45666757539480174,0.4111865932381412,0.5092549131590713,0.43263664430894544,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_02,correlation,0.8895720868955104,0.4418123288320788,0.3875582626060057,0.49047932652160803,0.44775975806343155,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_03,correlation,0.8667795016685118,0.4105966571147306,0.3608094302872395,0.4620796904309049,0.4561828445537812,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_04,correlation,0.8624850529260981,0.35403823468764356,0.3073694468212138,0.40590093882681,0.5084468182384545,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_05,correlation,0.838829781774659,0.29763339630689123,0.2501066936920885,0.36955700418892756,0.5411963854677677,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_06,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,2048,rms_volatility_correlation,D_06,D_07,correlation,0.7816521138376524,0.16911419525342397,0.12097484351179195,0.22110366812136797,0.6125379185842285,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_08,correlation,0.736275948150641,0.12488829690726733,0.07725575277146488,0.17289421098100524,0.6113876512433737,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_06,D_09,correlation,0.5905416172144856,0.09029045327018914,0.03905500943059653,0.12688440112638683,0.5002511639442965,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_01,correlation,0.8231714945548398,0.3452134716825369,0.2945799055044525,0.39461247364003427,0.47795802287230293,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_02,correlation,0.824296111553342,0.33274172215250775,0.2817033837111775,0.37474255773656523,0.4915543894008343,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_03,correlation,0.8047770289761832,0.30297356601768244,0.2672218692548897,0.3598563641913897,0.5018034629585008,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_04,correlation,0.7986672773886827,0.2674856284117147,0.21919269792202817,0.325298539991675,0.5311816489769681,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_05,correlation,0.7826016514337008,0.2223385729279087,0.17931945823318368,0.2798963692840554,0.560263078505792,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_06,correlation,0.7816521138376523,0.16911419525342397,0.12097484351179195,0.22110366812136797,0.6125379185842283,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_07,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,2048,rms_volatility_correlation,D_07,D_08,correlation,0.6899436607563135,0.09716002751070957,0.050539297283349306,0.14046516177326163,0.592783633245604,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_07,D_09,correlation,0.5761074975514396,0.06896786520326822,0.030462676088446012,0.10267635875423663,0.5071396323481714,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_01,correlation,0.7694917626304416,0.25421086923143427,0.2002870411637475,0.3025005207137544,0.5152808933990074,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_02,correlation,0.7678802286874696,0.24418235351690765,0.1899368023028754,0.28731172398870225,0.523697875170562,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_03,correlation,0.7668606773248843,0.22975809419587426,0.1779428322815257,0.27333553267543087,0.53710258312901,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_04,correlation,0.7439626998300024,0.19864006010341323,0.14788184112182137,0.24529279588808248,0.5453226397265891,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_05,correlation,0.7346861614919193,0.1667416357999736,0.12869911878196347,0.20491234896371258,0.5679445256919458,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_06,correlation,0.736275948150641,0.1248882969072673,0.07725575277146489,0.17289421098100524,0.6113876512433737,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_07,correlation,0.6899436607563135,0.09716002751070957,0.050539297283349306,0.14046516177326163,0.592783633245604,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_08,D_08,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,2048,rms_volatility_correlation,D_08,D_09,correlation,0.5621364517423241,0.051536802511687546,0.013219727924393236,0.09031926261295954,0.5105996492306365,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_01,correlation,0.6264086561107259,0.17791709413380902,0.13069656380235056,0.22388283471835715,0.4484915619769169,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_02,correlation,0.6209604368324638,0.1726552240562064,0.11687824740458824,0.22384244516601798,0.44830521277625746,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_03,correlation,0.630388247861779,0.15577586678770616,0.11178102353251029,0.21162811125607117,0.4746123810740729,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_04,correlation,0.6167287896177156,0.1393526843359491,0.09078900916135839,0.18739283454884914,0.4773761052817665,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_05,correlation,0.6010088388902957,0.11767024126792655,0.06428962919159584,0.1602232371523878,0.4833385976223691,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_06,correlation,0.5905416172144856,0.09029045327018914,0.039055009430596525,0.12688440112638683,0.5002511639442965,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_07,correlation,0.5761074975514396,0.06896786520326822,0.03046267608844601,0.10267635875423664,0.5071396323481714,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_08,correlation,0.5621364517423241,0.051536802511687546,0.013219727924393236,0.09031926261295954,0.5105996492306365,1.0,False,True,False,100,linear,True
shuffle,2048,rms_volatility_correlation,D_09,D_09,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_01,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_02,correlation,-0.5992079140833589,-0.5605066399371377,-0.6708434921184278,-0.47312346471405137,-0.038701274146221265,0.26,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_03,correlation,-0.4427925793057377,-0.3494568090919258,-0.4420275346746723,-0.24512052010769286,-0.0933357702138119,0.05,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_04,correlation,-0.3822177232385332,-0.2639060140359097,-0.39619827659687934,-0.13160461580072802,-0.11831170920262352,0.08,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_05,correlation,-0.3052274265450117,-0.16600439659702404,-0.30264815841345627,-0.04646748285204541,-0.1392230299479877,0.05,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_06,correlation,-0.15727384075086084,-0.1239598090265904,-0.23392712097398982,-0.031231252751739987,-0.03331403172427044,0.28,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_07,correlation,-0.18582137562977646,-0.09915913609723409,-0.16813533240273448,-0.03136066515618589,-0.08666223953254237,0.01,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_08,correlation,-0.17503435591497235,-0.06212584545248101,-0.15333053502676833,0.017348775403267673,-0.11290851046249134,0.04,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_09,correlation,-0.11443147454202833,-0.03754987514140025,-0.139007529606607,0.014743057397088876,-0.07688159940062808,0.09,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_01,correlation,-0.5992079140833589,-0.5605066399371377,-0.6708434921184278,-0.47312346471405137,-0.038701274146221265,0.26,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_02,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_03,correlation,-0.1875878293529689,-0.21453988075100844,-0.34321345906419093,-0.09118577485960043,0.02695205139803955,0.66,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_04,correlation,0.06040490853200492,-0.13452338661709468,-0.26970405558159727,-0.006903569490097413,0.1949282951490996,0.98,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_05,correlation,-0.056025893572639825,-0.09230569431321546,-0.22928337346949404,0.030589557780175386,0.036279800740575636,0.71,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_06,correlation,0.05366876163846474,-0.04814052465396887,-0.1648585075386074,0.052050591539536104,0.1018092862924336,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_07,correlation,0.06761006056073493,-0.03146087860157175,-0.12866904623728198,0.04440001537787738,0.09907093916230668,0.98,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_08,correlation,-0.006090668874680398,-0.024389322535176124,-0.1134097085467343,0.060729259833241345,0.018298653660495726,0.64,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_09,correlation,-0.04187042174108359,-0.01821635890847781,-0.08175907226748891,0.07437781629742678,-0.02365406283260578,0.3,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_01,correlation,-0.4427925793057377,-0.3494568090919258,-0.4420275346746723,-0.24512052010769286,-0.0933357702138119,0.05,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_02,correlation,-0.1875878293529689,-0.21453988075100844,-0.34321345906419093,-0.09118577485960043,0.02695205139803955,0.66,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_03,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_04,correlation,-0.026966008517614756,-0.08766478843622377,-0.20728017952236966,0.05312247133894977,0.06069877991860902,0.77,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_05,correlation,0.08611258402718575,-0.07837198481697358,-0.23319443235114812,0.05049382419448494,0.16448456884415932,0.96,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_06,correlation,-0.0724531691267233,-0.05232115418610531,-0.15622666741605545,0.07096580755417545,-0.020132014940617983,0.37,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_07,correlation,-0.007036637177990292,-0.01930635262501596,-0.10852646450336029,0.04500806611786597,0.01226971544702567,0.61,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_08,correlation,0.08617236319624447,-0.0247683436069307,-0.09496221872432867,0.07892437114413976,0.11094070680317517,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_09,correlation,0.08467977955592822,-0.01421661957952651,-0.10122898975134907,0.05629779024821181,0.09889639913545473,0.97,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_01,correlation,-0.3822177232385332,-0.2639060140359097,-0.39619827659687934,-0.13160461580072802,-0.11831170920262352,0.08,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_02,correlation,0.06040490853200492,-0.13452338661709468,-0.26970405558159727,-0.006903569490097413,0.1949282951490996,0.98,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_03,correlation,-0.026966008517614756,-0.08766478843622377,-0.20728017952236966,0.05312247133894977,0.06069877991860902,0.77,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_04,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_05,correlation,-0.024153703338382113,-0.03911166258447256,-0.17876829735403227,0.09002756765921308,0.014957959246090446,0.58,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_06,correlation,-0.005257172264764412,-0.054677147501387455,-0.13638031175497095,0.07120941079882553,0.049419975236623045,0.69,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_07,correlation,0.023113947127309246,-0.025666570794086234,-0.11198952440801974,0.059576342943214705,0.04878051792139548,0.77,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_08,correlation,0.04948883764006455,-0.01531231943526295,-0.0915004726479702,0.06368290227880688,0.0648011570753275,0.9,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_09,correlation,0.038139827692486146,-0.009519192735231295,-0.07873613679318926,0.07076232055524641,0.04765902042771744,0.83,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_01,correlation,-0.3052274265450117,-0.16600439659702404,-0.30264815841345627,-0.04646748285204541,-0.1392230299479877,0.05,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_02,correlation,-0.056025893572639825,-0.09230569431321546,-0.22928337346949404,0.030589557780175386,0.036279800740575636,0.71,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_03,correlation,0.08611258402718575,-0.07837198481697358,-0.23319443235114812,0.05049382419448494,0.16448456884415932,0.96,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_04,correlation,-0.024153703338382113,-0.03911166258447256,-0.17876829735403227,0.09002756765921308,0.014957959246090446,0.58,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_05,correlation,0.9999999999999998,1.0,0.9999999999999998,1.0,-2.220446049250313e-16,0.26,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_06,correlation,0.00890192525732881,-0.0017341836611282336,-0.11249508029052188,0.09708081659734386,0.010636108918457045,0.61,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_07,correlation,0.09695282401897728,-0.017992985734912894,-0.09357075621923516,0.09521348258198213,0.11494580975389018,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_08,correlation,0.08566790098421023,-0.010460941998977229,-0.08882444349023254,0.06288311926117908,0.09612884298318747,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_09,correlation,0.07470250907251905,-0.020377320783902003,-0.09951793212944356,0.04827458482246729,0.09507982985642105,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_01,correlation,-0.15727384075086084,-0.1239598090265904,-0.23392712097398982,-0.031231252751739987,-0.03331403172427044,0.28,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_02,correlation,0.05366876163846474,-0.04814052465396887,-0.1648585075386074,0.052050591539536104,0.1018092862924336,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_03,correlation,-0.0724531691267233,-0.05232115418610531,-0.15622666741605545,0.07096580755417545,-0.020132014940617983,0.37,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_04,correlation,-0.005257172264764412,-0.054677147501387455,-0.13638031175497095,0.07120941079882553,0.049419975236623045,0.69,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_05,correlation,0.00890192525732881,-0.0017341836611282336,-0.11249508029052188,0.09708081659734386,0.010636108918457045,0.61,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_06,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_07,correlation,0.0478288930488751,-0.02944179087644619,-0.13847362259818963,0.07878470520635071,0.0772706839253213,0.85,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_08,correlation,0.0799336783379638,-0.01627101678965303,-0.09137802862841962,0.06493424559752352,0.09620469512761684,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_06,D_09,correlation,0.04328478915852932,-0.01484685352266138,-0.07910668318602039,0.05394737087307019,0.0581316426811907,0.89,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_01,correlation,-0.18582137562977646,-0.09915913609723409,-0.16813533240273448,-0.03136066515618589,-0.08666223953254237,0.01,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_02,correlation,0.06761006056073493,-0.03146087860157175,-0.12866904623728198,0.04440001537787738,0.09907093916230668,0.98,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_03,correlation,-0.007036637177990292,-0.01930635262501596,-0.10852646450336027,0.04500806611786597,0.01226971544702567,0.61,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_04,correlation,0.023113947127309246,-0.025666570794086237,-0.11198952440801974,0.059576342943214705,0.04878051792139548,0.77,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_05,correlation,0.09695282401897728,-0.017992985734912894,-0.09357075621923516,0.09521348258198213,0.11494580975389018,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_06,correlation,0.0478288930488751,-0.02944179087644619,-0.13847362259818963,0.07878470520635071,0.0772706839253213,0.85,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_07,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_08,correlation,0.10608164490065888,-0.007248322270218963,-0.08674275993989132,0.06872048941157105,0.11332996717087784,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_07,D_09,correlation,0.1136411694178817,-0.010025140928779815,-0.06289690836458509,0.051369529984457006,0.12366631034666152,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_01,correlation,-0.17503435591497235,-0.06212584545248101,-0.15333053502676833,0.017348775403267673,-0.11290851046249134,0.04,False,False,True,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_02,correlation,-0.006090668874680398,-0.024389322535176124,-0.1134097085467343,0.060729259833241345,0.018298653660495726,0.64,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_03,correlation,0.08617236319624447,-0.0247683436069307,-0.09496221872432867,0.07892437114413976,0.11094070680317517,0.95,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_04,correlation,0.04948883764006455,-0.01531231943526295,-0.0915004726479702,0.06368290227880688,0.0648011570753275,0.9,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_05,correlation,0.08566790098421023,-0.010460941998977229,-0.08882444349023254,0.06288311926117908,0.09612884298318747,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_06,correlation,0.0799336783379638,-0.01627101678965303,-0.09137802862841962,0.06493424559752352,0.09620469512761684,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_07,correlation,0.10608164490065888,-0.007248322270218963,-0.08674275993989132,0.06872048941157105,0.11332996717087784,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_08,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_08,D_09,correlation,0.13766008338715527,-0.004383568316816773,-0.07071221659058294,0.060322067615625044,0.14204365170397204,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_01,correlation,-0.11443147454202833,-0.03754987514140025,-0.139007529606607,0.014743057397088876,-0.07688159940062808,0.09,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_02,correlation,-0.04187042174108359,-0.01821635890847781,-0.08175907226748891,0.07437781629742678,-0.02365406283260578,0.3,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_03,correlation,0.08467977955592822,-0.01421661957952651,-0.10122898975134907,0.05629779024821181,0.09889639913545473,0.97,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_04,correlation,0.038139827692486146,-0.009519192735231295,-0.07873613679318926,0.07076232055524641,0.04765902042771744,0.83,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_05,correlation,0.07470250907251905,-0.020377320783902003,-0.09951793212944356,0.04827458482246729,0.09507982985642105,0.99,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_06,correlation,0.04328478915852932,-0.01484685352266138,-0.07910668318602039,0.05394737087307019,0.0581316426811907,0.89,True,False,False,100,linear,False
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_07,correlation,0.1136411694178817,-0.010025140928779815,-0.06289690836458509,0.051369529984457006,0.12366631034666152,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_08,correlation,0.13766008338715527,-0.004383568316816773,-0.07071221659058294,0.060322067615625044,0.14204365170397204,1.0,False,True,False,100,linear,True
shuffle,8192,detail_energy_share_percentile_correlation,D_09,D_09,correlation,1.0,1.0,0.9999999999999998,1.0,0.0,1.0,True,False,False,100,linear,False
