window_length,episode_id,regime_label,start_timestamp_utc,end_timestamp_utc,start_window_id,end_window_id,duration_windows,duration_trading_days,mean_total_rms,max_total_rms,mean_total_rms_percentile,mean_fine_share,mean_fine_share_percentile,mean_mid_share,mean_coarse_share,peak_window_timestamp_utc
8192,350,midVol_highFine,2016-03-16 22:55:00+00:00,2016-06-03 10:25:00+00:00,53,81,29,29.0,0.00028943998220041725,0.0003098037509881,0.6601980198019803,0.8969026068939684,0.9275110959371798,0.09419748681530664,0.008899906290724768,2016-05-06 10:05:00+00:00
8192,351,midVol_midFine,2016-04-26 23:25:00+00:00,2016-06-17 10:35:00+00:00,82,91,10,10.0,0.0002793413599486601,0.0002886125828923,0.6147326732673266,0.8870326289676956,0.592910891089109,0.09907524902185504,0.013892122010449249,2016-06-06 10:30:00+00:00
8192,352,midVol_lowFine,2016-05-10 23:35:00+00:00,2016-06-23 10:40:00+00:00,92,95,4,4.0,0.000290529724555125,0.0002969560095431,0.6653465346534653,0.8775807744696258,0.17118811881188117,0.10604880028369565,0.0163704252466784,2016-06-23 10:40:00+00:00
8192,353,highVol_lowFine,2016-05-16 23:40:00+00:00,2016-06-28 10:45:00+00:00,96,98,3,3.0,0.0004187191934646333,0.0004280997917396,0.9358415841584158,0.8752187857776584,0.11260726072607259,0.10610793927903246,0.018673274943308966,2016-06-28 10:45:00+00:00
8192,354,highVol_midFine,2016-05-19 23:40:00+00:00,2016-08-03 11:20:00+00:00,99,124,26,26.0,0.0004502905795646808,0.0004662961539572,0.9527037319116527,0.884727335576285,0.47881188118811885,0.10077609260710238,0.014496571816612475,2016-07-11 10:55:00+00:00
8192,355,midVol_highFine,2016-06-27 00:10:00+00:00,2016-08-09 11:25:00+00:00,125,128,4,4.0,0.0003065769208368,0.0003191014041694,0.733960396039604,0.8956428503126412,0.9052475247524752,0.09531924226501359,0.009037907422345025,2016-08-04 11:20:00+00:00
8192,356,midVol_midFine,2016-07-01 00:10:00+00:00,2016-08-15 11:30:00+00:00,129,132,4,4.0,0.000274185423491875,0.0002797247273923,0.5922772277227722,0.8816698825324891,0.33693069306930695,0.108057492931253,0.010272624536257751,2016-08-10 11:25:00+00:00
8192,357,midVol_midFine,2016-07-11 00:20:00+00:00,2016-09-02 11:40:00+00:00,135,146,12,12.0,0.00024421683139235,0.0002536171864402,0.3747524752475248,0.8859827503787541,0.5412541254125413,0.10180335539667335,0.01221389422457251,2016-08-19 11:30:00+00:00
8192,358,midVol_midFine,2016-07-28 00:40:00+00:00,2016-09-14 11:50:00+00:00,148,154,7,7.0,0.00025320123781530005,0.0002599718025537,0.4456577086280057,0.8905027837921239,0.7504950495049504,0.09779477486282055,0.011702441345055542,2016-09-14 11:50:00+00:00
8192,359,midVol_highFine,2016-08-08 00:50:00+00:00,2016-10-11 12:10:00+00:00,155,173,19,19.0,0.00025707066427026843,0.0002618455909739,0.48218863991662325,0.8974788780260283,0.9284835852006253,0.09116891274067486,0.011352209233296684,2016-10-10 12:10:00+00:00
8192,360,midVol_midFine,2016-09-02 01:05:00+00:00,2016-10-19 12:15:00+00:00,174,179,6,6.0,0.0002532417116716833,0.0002607596044635,0.4457425742574257,0.8889775251610469,0.6828382838283827,0.10038759027182496,0.010634884567128133,2016-10-12 12:10:00+00:00
8192,361,midVol_highFine,2016-09-12 01:15:00+00:00,2016-11-08 12:30:00+00:00,180,193,14,14.0,0.0002504766814452857,0.0002540581221397,0.4194908062234796,0.8966011802971552,0.9307213578500707,0.09407414447581808,0.009324675227026699,2016-11-07 12:30:00+00:00
8192,362,midVol_midFine,2016-09-30 01:25:00+00:00,2016-11-16 12:45:00+00:00,194,199,6,6.0,0.0003189406484809167,0.0003287892835597,0.7761056105610561,0.8867867126861904,0.5805940594059407,0.09560562931689183,0.017607657996917717,2016-11-16 12:45:00+00:00
