run_id,stage,operation,baseline_type,simulation_id,started_at_utc,ended_at_utc,elapsed_seconds,status,rows_in,rows_out,output_path,error_message
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,15,2026-07-05T19:34:53.211878+00:00,2026-07-05T19:34:54.343846+00:00,1.1319473999319598,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,15,2026-07-05T19:34:54.343856+00:00,2026-07-05T19:34:57.223256+00:00,2.879374500014819,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,15,2026-07-05T19:34:53.176423+00:00,2026-07-05T19:34:57.223281+00:00,4.046846100012772,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_015.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,16,2026-07-05T19:34:56.124671+00:00,2026-07-05T19:34:56.153668+00:00,0.028973500011488795,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_016.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,16,2026-07-05T19:34:56.153694+00:00,2026-07-05T19:34:57.316872+00:00,1.163159399991855,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,16,2026-07-05T19:34:57.316882+00:00,2026-07-05T19:35:00.876941+00:00,3.5600366999860853,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_simulation_rolling_correlations,shuffle,16,2026-07-05T19:34:56.124660+00:00,2026-07-05T19:35:00.876979+00:00,4.752307799994014,success,735232,324,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_016.parquet,
20260705T193434Z,rolling_baselines,read_baseline_returns,shuffle,17,2026-07-05T19:34:56.164391+00:00,2026-07-05T19:34:56.197037+00:00,0.032622599974274635,success,735232,735232,data\derived\monte_carlo_baselines\returns\shuffle\shuffle_sim_017.parquet,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w2048,shuffle,17,2026-07-05T19:34:56.197060+00:00,2026-07-05T19:34:57.426973+00:00,1.229886999935843,success,735232,162,,
20260705T193434Z,rolling_baselines,compute_rolling_metrics_w8192,shuffle,17,2026-07-05T19:34:57.426987+00:00,2026-07-05T19:35:01.115949+00:00,3.6889409999130294,success,735232,162,,
