baseline_type,window_length,correlation_kind,component_i,component_j,metric,n_simulations,mean,median,std,p05,p95,min,max,quantile_method
shuffle,2048,detail_energy_share_percentile_correlation,D_08,D_05,correlation,100,-0.013529705428601697,-0.01351158128535021,0.02268034521449297,-0.0520586611800806,0.019952746359026826,-0.07742375981401418,0.04409556849183304,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_08,D_06,correlation,100,-0.010736332677691009,-0.01057748868018157,0.028023651303979363,-0.05513021295693629,0.03040541041442727,-0.07505908691068258,0.049837502395156164,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_08,D_07,correlation,100,-0.004811232771442779,-0.004770829459260474,0.024873147973824887,-0.04240704604187543,0.03570433770713671,-0.07556306835372115,0.059000818942577915,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_08,D_08,correlation,100,1.0,1.0,1.3756705068195783e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_08,D_09,correlation,100,-0.0017715107761925905,-0.002222628912580004,0.021617522620906698,-0.03713999256516121,0.03220085164916453,-0.06241979191085971,0.045471153818240115,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_01,correlation,100,-0.03837536487633515,-0.03586630126048822,0.029229003403305948,-0.08726230068201332,0.003796856744770851,-0.10193436853449973,0.030609113203070623,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_02,correlation,100,-0.021277678671013177,-0.021082116660182844,0.025596497585453588,-0.06330327653578739,0.019164248551712747,-0.08010111469447381,0.04491155278188102,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_03,correlation,100,-0.013859540451081238,-0.010100428856672826,0.02855921621032402,-0.06451882757644857,0.026283309021438512,-0.08801956973787683,0.06165189497762425,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_04,correlation,100,-0.011297059950282112,-0.010101051271428206,0.02706917985760178,-0.053773085172862035,0.033787715009873404,-0.07520035106518984,0.05136606723417623,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_05,correlation,100,-0.008661430555274328,-0.0031914621971935626,0.030261017338099078,-0.06646669869375962,0.032251085973323046,-0.07654190135670294,0.07686438927470816,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_06,correlation,100,-0.007578234732610957,-0.007475717830764684,0.022960553920432544,-0.044701195317907526,0.02643106923003892,-0.07071158237675738,0.05892929432547358,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_07,correlation,100,-0.0024129062222212295,-0.002621720381178213,0.02054898632137059,-0.03305693188321094,0.029080615186382344,-0.04907398127032936,0.0416464754974643,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_08,correlation,100,-0.0017715107761925905,-0.0022226289125800037,0.021617522620906698,-0.03713999256516121,0.03220085164916453,-0.06241979191085971,0.045471153818240115,linear
shuffle,2048,detail_energy_share_percentile_correlation,D_09,D_09,correlation,100,1.0,1.0,1.4802973661668753e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_01,D_01,correlation,100,1.0,1.0,6.601257207645297e-17,0.9999999999999999,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_01,D_02,correlation,100,0.8707291992675897,0.8716705031080607,0.011274346191979734,0.8515715943185379,0.8864414656533478,0.8350890266445825,0.8998616308684592,linear
shuffle,2048,rms_volatility_correlation,D_01,D_03,correlation,100,0.8095086344389584,0.811241336699871,0.014578415239103611,0.7844897015271852,0.8314822315445578,0.7764009839038276,0.8451978906042148,linear
shuffle,2048,rms_volatility_correlation,D_01,D_04,correlation,100,0.7102767509654361,0.7094015672323382,0.020062599907897303,0.6796163257291421,0.7408364382010283,0.6550170924169454,0.7481450462431198,linear
shuffle,2048,rms_volatility_correlation,D_01,D_05,correlation,100,0.5953520823410395,0.5966416159772508,0.028878918905255534,0.545790357286769,0.6387635361005897,0.5339726377128496,0.6699072223997442,linear
shuffle,2048,rms_volatility_correlation,D_01,D_06,correlation,100,0.459380818555351,0.4566675753948017,0.03104101178571749,0.4111865932381412,0.5092549131590713,0.38517004017144574,0.5513957317805736,linear
shuffle,2048,rms_volatility_correlation,D_01,D_07,correlation,100,0.3461687283663043,0.3452134716825369,0.03007998822610171,0.2945799055044525,0.3946124736400343,0.24565211713414328,0.42576277895453735,linear
shuffle,2048,rms_volatility_correlation,D_01,D_08,correlation,100,0.2558848782028494,0.25421086923143427,0.031052116477188023,0.20028704116374746,0.3025005207137544,0.1784060197928497,0.3276787365277618,linear
shuffle,2048,rms_volatility_correlation,D_01,D_09,correlation,100,0.1770481480384542,0.177917094133809,0.03126791857140037,0.13069656380235053,0.22388283471835715,0.10178633574545635,0.26453439472057855,linear
shuffle,2048,rms_volatility_correlation,D_02,D_01,correlation,100,0.8707291992675897,0.8716705031080606,0.011274346191979725,0.8515715943185378,0.8864414656533478,0.8350890266445825,0.8998616308684592,linear
shuffle,2048,rms_volatility_correlation,D_02,D_02,correlation,100,1.0,1.0,5.579080615598709e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,2048,rms_volatility_correlation,D_02,D_03,correlation,100,0.7734155822081513,0.7718645426981803,0.017880864949694115,0.7465051983156155,0.805118856964849,0.7294541109873016,0.8194451821313055,linear
shuffle,2048,rms_volatility_correlation,D_02,D_04,correlation,100,0.6820987939707936,0.6843500191276795,0.0205230909432898,0.6477787800216839,0.7146674092907932,0.6275465159962094,0.7310334395525409,linear
shuffle,2048,rms_volatility_correlation,D_02,D_05,correlation,100,0.570281327163538,0.5734907230680512,0.03239404479860225,0.5166648239951889,0.6194551448594029,0.48174429172950817,0.6471650762156008,linear
shuffle,2048,rms_volatility_correlation,D_02,D_06,correlation,100,0.44141283550425775,0.44181232883207877,0.03409607633405384,0.3875582626060057,0.49047932652160803,0.3726579599223144,0.5429968071945005,linear
shuffle,2048,rms_volatility_correlation,D_02,D_07,correlation,100,0.33221178759342096,0.33274172215250775,0.027892119743005078,0.2817033837111775,0.3747425577365652,0.23945618260736348,0.3929149036205608,linear
shuffle,2048,rms_volatility_correlation,D_02,D_08,correlation,100,0.2426524615471801,0.24418235351690767,0.030936391457175895,0.1899368023028754,0.2873117239887022,0.16604030342877507,0.3128567867982777,linear
shuffle,2048,rms_volatility_correlation,D_02,D_09,correlation,100,0.16963418424335203,0.1726552240562064,0.032958170572099384,0.11687824740458823,0.223842445166018,0.08203716093693962,0.2555818052016666,linear
shuffle,2048,rms_volatility_correlation,D_03,D_01,correlation,100,0.8095086344389584,0.811241336699871,0.014578415239103604,0.7844897015271853,0.8314822315445577,0.7764009839038276,0.8451978906042147,linear
shuffle,2048,rms_volatility_correlation,D_03,D_02,correlation,100,0.7734155822081513,0.7718645426981803,0.017880864949694115,0.7465051983156155,0.805118856964849,0.7294541109873017,0.8194451821313055,linear
shuffle,2048,rms_volatility_correlation,D_03,D_03,correlation,100,1.0,1.0,1.1379136370738026e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_03,D_04,correlation,100,0.6315941740107565,0.6353930102944878,0.02386643819145082,0.5880209991301855,0.6598481987344943,0.563896320677928,0.6944620512568448,linear
shuffle,2048,rms_volatility_correlation,D_03,D_05,correlation,100,0.5268546556204715,0.5273870122991307,0.03165677061349696,0.4753863352021914,0.5747928010483957,0.450320381692679,0.5949001940637033,linear
shuffle,2048,rms_volatility_correlation,D_03,D_06,correlation,100,0.40792566940304986,0.4105966571147306,0.03143447294819373,0.3608094302872395,0.4620796904309049,0.3238543096476741,0.4765846464791601,linear
shuffle,2048,rms_volatility_correlation,D_03,D_07,correlation,100,0.3082265761765753,0.30297356601768244,0.030759993284047084,0.2672218692548898,0.3598563641913897,0.2070314459795916,0.38620568703908614,linear
shuffle,2048,rms_volatility_correlation,D_03,D_08,correlation,100,0.2275233664997652,0.22975809419587429,0.02972613797546326,0.1779428322815257,0.27333553267543087,0.15374996615423167,0.30467746141754537,linear
shuffle,2048,rms_volatility_correlation,D_03,D_09,correlation,100,0.15798437507022903,0.15577586678770616,0.03186922259328553,0.11178102353251029,0.21162811125607117,0.07404633093458089,0.2507367006649489,linear
shuffle,2048,rms_volatility_correlation,D_04,D_01,correlation,100,0.7102767509654361,0.7094015672323383,0.020062599907897306,0.6796163257291421,0.7408364382010284,0.6550170924169454,0.7481450462431198,linear
shuffle,2048,rms_volatility_correlation,D_04,D_02,correlation,100,0.6820987939707936,0.6843500191276795,0.020523090943289808,0.6477787800216839,0.7146674092907933,0.6275465159962094,0.7310334395525409,linear
shuffle,2048,rms_volatility_correlation,D_04,D_03,correlation,100,0.6315941740107565,0.6353930102944878,0.023866438191450817,0.5880209991301855,0.6598481987344943,0.563896320677928,0.6944620512568448,linear
shuffle,2048,rms_volatility_correlation,D_04,D_04,correlation,100,1.0,1.0,5.1133118458483815e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,2048,rms_volatility_correlation,D_04,D_05,correlation,100,0.46508939753540335,0.4681300049087486,0.03787439221986915,0.39882870485740296,0.5232390331109409,0.3541697050858771,0.545270324535585,linear
shuffle,2048,rms_volatility_correlation,D_04,D_06,correlation,100,0.3571022093516841,0.3540382346876436,0.03394003119185787,0.3073694468212138,0.40590093882681,0.26425489398811697,0.43369594113149024,linear
shuffle,2048,rms_volatility_correlation,D_04,D_07,correlation,100,0.268264658146429,0.2674856284117147,0.03124503162593456,0.21919269792202817,0.325298539991675,0.19221537787941628,0.33686093781272497,linear
shuffle,2048,rms_volatility_correlation,D_04,D_08,correlation,100,0.19751083959982307,0.19864006010341323,0.03065225933479876,0.14788184112182137,0.24529279588808248,0.0964535414650929,0.268889549946903,linear
shuffle,2048,rms_volatility_correlation,D_04,D_09,correlation,100,0.1373056781526517,0.1393526843359491,0.03178342704308905,0.09078900916135839,0.18739283454884914,0.057664347267375196,0.20954619069159516,linear
shuffle,2048,rms_volatility_correlation,D_05,D_01,correlation,100,0.5953520823410395,0.5966416159772508,0.028878918905255548,0.545790357286769,0.6387635361005897,0.5339726377128496,0.6699072223997442,linear
shuffle,2048,rms_volatility_correlation,D_05,D_02,correlation,100,0.570281327163538,0.5734907230680512,0.032394044798602244,0.5166648239951889,0.6194551448594029,0.48174429172950817,0.6471650762156008,linear
shuffle,2048,rms_volatility_correlation,D_05,D_03,correlation,100,0.5268546556204715,0.5273870122991308,0.03165677061349696,0.47538633520219137,0.5747928010483958,0.450320381692679,0.5949001940637032,linear
shuffle,2048,rms_volatility_correlation,D_05,D_04,correlation,100,0.4650893975354034,0.46813000490874856,0.03787439221986915,0.39882870485740296,0.5232390331109409,0.3541697050858771,0.545270324535585,linear
shuffle,2048,rms_volatility_correlation,D_05,D_05,correlation,100,1.0,1.0,5.689568185369013e-17,0.9999999999999999,1.0,0.9999999999999999,1.0,linear
shuffle,2048,rms_volatility_correlation,D_05,D_06,correlation,100,0.3033270137109377,0.29763339630689123,0.041679759609187385,0.2501066936920885,0.36955700418892756,0.17087225704199008,0.41540996372707784,linear
shuffle,2048,rms_volatility_correlation,D_05,D_07,correlation,100,0.22748633362713222,0.22233857292790868,0.030719750852007188,0.17931945823318368,0.2798963692840554,0.16069403106935443,0.30725641982326896,linear
shuffle,2048,rms_volatility_correlation,D_05,D_08,correlation,100,0.16546416656976398,0.1667416357999736,0.024095268892871446,0.12869911878196347,0.20491234896371258,0.10363150082836609,0.22685890111600723,linear
shuffle,2048,rms_volatility_correlation,D_05,D_09,correlation,100,0.11465309747728714,0.11767024126792656,0.029414257275271423,0.06428962919159585,0.16022323715238782,0.04851369067773887,0.18422885180297513,linear
shuffle,2048,rms_volatility_correlation,D_06,D_01,correlation,100,0.4593808185553511,0.45666757539480174,0.0310410117857175,0.4111865932381412,0.5092549131590713,0.38517004017144574,0.5513957317805736,linear
shuffle,2048,rms_volatility_correlation,D_06,D_02,correlation,100,0.44141283550425775,0.4418123288320788,0.03409607633405386,0.3875582626060057,0.49047932652160803,0.3726579599223143,0.5429968071945005,linear
shuffle,2048,rms_volatility_correlation,D_06,D_03,correlation,100,0.40792566940304986,0.4105966571147306,0.03143447294819374,0.3608094302872395,0.4620796904309049,0.3238543096476741,0.47658464647916005,linear
shuffle,2048,rms_volatility_correlation,D_06,D_04,correlation,100,0.3571022093516841,0.35403823468764356,0.03394003119185788,0.3073694468212138,0.40590093882681,0.26425489398811697,0.43369594113149024,linear
shuffle,2048,rms_volatility_correlation,D_06,D_05,correlation,100,0.3033270137109377,0.29763339630689123,0.041679759609187385,0.2501066936920885,0.36955700418892756,0.17087225704199008,0.41540996372707784,linear
shuffle,2048,rms_volatility_correlation,D_06,D_06,correlation,100,1.0,1.0,1.0818238689255901e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_06,D_07,correlation,100,0.17146947940478255,0.16911419525342397,0.031747973967763646,0.12097484351179195,0.22110366812136797,0.09725002528897947,0.2587806374494954,linear
shuffle,2048,rms_volatility_correlation,D_06,D_08,correlation,100,0.12677854941598132,0.12488829690726733,0.029607817280999763,0.07725575277146488,0.17289421098100524,0.045219673574341514,0.20210879690336994,linear
shuffle,2048,rms_volatility_correlation,D_06,D_09,correlation,100,0.0866130985406875,0.09029045327018914,0.027946668204730275,0.03905500943059653,0.12688440112638683,0.012790851700649466,0.1648858460010988,linear
shuffle,2048,rms_volatility_correlation,D_07,D_01,correlation,100,0.3461687283663043,0.3452134716825369,0.030079988226101712,0.2945799055044525,0.39461247364003427,0.24565211713414328,0.4257627789545374,linear
shuffle,2048,rms_volatility_correlation,D_07,D_02,correlation,100,0.33221178759342096,0.33274172215250775,0.027892119743005074,0.2817033837111775,0.37474255773656523,0.23945618260736345,0.3929149036205608,linear
shuffle,2048,rms_volatility_correlation,D_07,D_03,correlation,100,0.3082265761765753,0.30297356601768244,0.030759993284047084,0.2672218692548897,0.3598563641913897,0.2070314459795916,0.3862056870390862,linear
shuffle,2048,rms_volatility_correlation,D_07,D_04,correlation,100,0.26826465814642897,0.2674856284117147,0.03124503162593456,0.21919269792202817,0.325298539991675,0.19221537787941628,0.33686093781272497,linear
shuffle,2048,rms_volatility_correlation,D_07,D_05,correlation,100,0.22748633362713222,0.2223385729279087,0.03071975085200719,0.17931945823318368,0.2798963692840554,0.16069403106935443,0.30725641982326896,linear
shuffle,2048,rms_volatility_correlation,D_07,D_06,correlation,100,0.17146947940478255,0.16911419525342397,0.031747973967763646,0.12097484351179195,0.22110366812136797,0.09725002528897946,0.2587806374494954,linear
shuffle,2048,rms_volatility_correlation,D_07,D_07,correlation,100,1.0,1.0,1.1379136370738026e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_07,D_08,correlation,100,0.09758042428757427,0.09716002751070957,0.02604982056510406,0.050539297283349306,0.14046516177326163,0.036497738962501115,0.15845651785436746,linear
shuffle,2048,rms_volatility_correlation,D_07,D_09,correlation,100,0.06900879577743003,0.06896786520326822,0.021513713818228596,0.030462676088446012,0.10267635875423663,0.014008455148840257,0.11644009299989068,linear
shuffle,2048,rms_volatility_correlation,D_08,D_01,correlation,100,0.2558848782028494,0.25421086923143427,0.031052116477188026,0.2002870411637475,0.3025005207137544,0.1784060197928497,0.32767873652776186,linear
shuffle,2048,rms_volatility_correlation,D_08,D_02,correlation,100,0.2426524615471801,0.24418235351690765,0.030936391457175895,0.1899368023028754,0.28731172398870225,0.16604030342877507,0.31285678679827766,linear
shuffle,2048,rms_volatility_correlation,D_08,D_03,correlation,100,0.2275233664997652,0.22975809419587426,0.02972613797546326,0.1779428322815257,0.27333553267543087,0.15374996615423167,0.3046774614175453,linear
shuffle,2048,rms_volatility_correlation,D_08,D_04,correlation,100,0.19751083959982307,0.19864006010341323,0.030652259334798763,0.14788184112182137,0.24529279588808248,0.0964535414650929,0.268889549946903,linear
shuffle,2048,rms_volatility_correlation,D_08,D_05,correlation,100,0.16546416656976398,0.1667416357999736,0.02409526889287145,0.12869911878196347,0.20491234896371258,0.10363150082836607,0.22685890111600726,linear
shuffle,2048,rms_volatility_correlation,D_08,D_06,correlation,100,0.12677854941598132,0.1248882969072673,0.029607817280999763,0.07725575277146489,0.17289421098100524,0.045219673574341514,0.20210879690336994,linear
shuffle,2048,rms_volatility_correlation,D_08,D_07,correlation,100,0.09758042428757427,0.09716002751070957,0.02604982056510406,0.050539297283349306,0.14046516177326163,0.03649773896250111,0.15845651785436746,linear
shuffle,2048,rms_volatility_correlation,D_08,D_08,correlation,100,1.0,1.0,1.0702532274956488e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,2048,rms_volatility_correlation,D_08,D_09,correlation,100,0.05025620690165377,0.051536802511687546,0.02407814643873267,0.013219727924393236,0.09031926261295954,-0.0038491732073250304,0.10875471941984337,linear
shuffle,2048,rms_volatility_correlation,D_09,D_01,correlation,100,0.1770481480384542,0.17791709413380902,0.03126791857140036,0.13069656380235056,0.22388283471835715,0.10178633574545635,0.2645343947205785,linear
shuffle,2048,rms_volatility_correlation,D_09,D_02,correlation,100,0.16963418424335203,0.1726552240562064,0.032958170572099384,0.11687824740458824,0.22384244516601798,0.08203716093693962,0.2555818052016667,linear
shuffle,2048,rms_volatility_correlation,D_09,D_03,correlation,100,0.15798437507022903,0.15577586678770616,0.03186922259328553,0.11178102353251029,0.21162811125607117,0.07404633093458088,0.25073670066494885,linear
shuffle,2048,rms_volatility_correlation,D_09,D_04,correlation,100,0.1373056781526517,0.1393526843359491,0.03178342704308905,0.09078900916135839,0.18739283454884914,0.057664347267375196,0.20954619069159516,linear
shuffle,2048,rms_volatility_correlation,D_09,D_05,correlation,100,0.11465309747728714,0.11767024126792655,0.029414257275271423,0.06428962919159584,0.1602232371523878,0.04851369067773886,0.1842288518029751,linear
shuffle,2048,rms_volatility_correlation,D_09,D_06,correlation,100,0.0866130985406875,0.09029045327018914,0.027946668204730275,0.039055009430596525,0.12688440112638683,0.012790851700649466,0.1648858460010988,linear
shuffle,2048,rms_volatility_correlation,D_09,D_07,correlation,100,0.06900879577743003,0.06896786520326822,0.021513713818228596,0.03046267608844601,0.10267635875423664,0.014008455148840257,0.11644009299989067,linear
shuffle,2048,rms_volatility_correlation,D_09,D_08,correlation,100,0.05025620690165377,0.051536802511687546,0.02407814643873267,0.013219727924393236,0.09031926261295954,-0.0038491732073250304,0.10875471941984335,linear
shuffle,2048,rms_volatility_correlation,D_09,D_09,correlation,100,1.0,1.0,1.0932720593655597e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_01,correlation,100,1.0,1.0,1.0932720593655597e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_02,correlation,100,-0.5622516020069657,-0.5605066399371377,0.06284651388805709,-0.6708434921184278,-0.47312346471405137,-0.7069160814768098,-0.43617527813515167,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_03,correlation,100,-0.3488400916470805,-0.3494568090919258,0.06957195403906548,-0.4420275346746723,-0.24512052010769286,-0.5902142530412211,-0.17789206347597197,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_04,correlation,100,-0.2599280131741374,-0.2639060140359097,0.08676178821936956,-0.39619827659687934,-0.13160461580072802,-0.48846976814029525,-0.07510013864315611,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_05,correlation,100,-0.16925183992799897,-0.16600439659702404,0.07880674374864893,-0.30264815841345627,-0.04646748285204541,-0.403844702669709,0.004858414883728014,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_06,correlation,100,-0.12517711364844017,-0.1239598090265904,0.062262769187547064,-0.23392712097398982,-0.031231252751739987,-0.2932281425890762,0.021573487078315457,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_07,correlation,100,-0.09527272837051784,-0.09915913609723409,0.04356688531590534,-0.16813533240273448,-0.03136066515618589,-0.21552740883026342,0.013384860528130553,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_08,correlation,100,-0.0642944987935671,-0.06212584545248101,0.05229994440442513,-0.15333053502676833,0.017348775403267673,-0.204205402226721,0.05285159181716529,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_01,D_09,correlation,100,-0.04666487928720295,-0.03754987514140025,0.05013465273679717,-0.139007529606607,0.014743057397088876,-0.1901853906362889,0.11225842243476522,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_01,correlation,100,-0.5622516020069657,-0.5605066399371377,0.06284651388805709,-0.6708434921184278,-0.47312346471405137,-0.7069160814768098,-0.43617527813515167,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_02,correlation,100,1.0,1.0,1.0932720593655597e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_03,correlation,100,-0.2163814407505776,-0.21453988075100844,0.08204881393473389,-0.34321345906419093,-0.09118577485960043,-0.3965870720502754,0.040637601981398125,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_04,correlation,100,-0.13539645861571295,-0.13452338661709468,0.08530605424848046,-0.26970405558159727,-0.006903569490097413,-0.32430971164392675,0.10510739114235002,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_05,correlation,100,-0.0920061865655568,-0.09230569431321546,0.08060074704166521,-0.22928337346949404,0.030589557780175386,-0.2991276755540685,0.18797797050108658,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_06,correlation,100,-0.053673393435763314,-0.04814052465396887,0.06730417471169316,-0.1648585075386074,0.052050591539536104,-0.20431560786352934,0.163863645859186,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_07,correlation,100,-0.03683357091271876,-0.03146087860157175,0.05481841215251901,-0.12866904623728198,0.04440001537787738,-0.18611393173452356,0.08389494800201454,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_08,correlation,100,-0.029521312593896454,-0.024389322535176124,0.05406443752303968,-0.1134097085467343,0.060729259833241345,-0.16992784361496255,0.12321317357087763,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_02,D_09,correlation,100,-0.014449163938795443,-0.01821635890847781,0.04676739626717572,-0.08175907226748891,0.07437781629742678,-0.10756166981684558,0.10278531301639673,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_01,correlation,100,-0.3488400916470805,-0.3494568090919258,0.06957195403906548,-0.4420275346746723,-0.24512052010769286,-0.5902142530412211,-0.17789206347597197,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_02,correlation,100,-0.2163814407505776,-0.21453988075100844,0.08204881393473389,-0.34321345906419093,-0.09118577485960043,-0.3965870720502754,0.040637601981398125,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_03,correlation,100,1.0,1.0,1.1808687882604262e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_04,correlation,100,-0.08353121053525486,-0.08766478843622377,0.07995107488963883,-0.20728017952236966,0.05312247133894977,-0.29964016064999455,0.08330027884795314,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_05,correlation,100,-0.08312633688859475,-0.07837198481697358,0.09314907318515181,-0.23319443235114812,0.05049382419448494,-0.3678518666883383,0.18375507938633545,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_06,correlation,100,-0.04823321883908505,-0.05232115418610531,0.06963507745762414,-0.15622666741605545,0.07096580755417545,-0.20374928528836186,0.137598342290158,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_07,correlation,100,-0.026629753896937135,-0.01930635262501596,0.050058777738239184,-0.10852646450336029,0.04500806611786597,-0.13177266115286895,0.08862685804061173,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_08,correlation,100,-0.01729652625079335,-0.0247683436069307,0.05209107192465664,-0.09496221872432867,0.07892437114413976,-0.16261413331292887,0.10119375786387791,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_03,D_09,correlation,100,-0.015098315354646619,-0.01421661957952651,0.05116283009592256,-0.10122898975134907,0.05629779024821181,-0.14251361059554388,0.16330522093846717,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_01,correlation,100,-0.2599280131741374,-0.2639060140359097,0.08676178821936956,-0.39619827659687934,-0.13160461580072802,-0.48846976814029525,-0.07510013864315611,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_02,correlation,100,-0.13539645861571295,-0.13452338661709468,0.08530605424848046,-0.26970405558159727,-0.006903569490097413,-0.32430971164392675,0.10510739114235002,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_03,correlation,100,-0.08353121053525486,-0.08766478843622377,0.07995107488963883,-0.20728017952236966,0.05312247133894977,-0.29964016064999455,0.08330027884795314,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_04,correlation,100,1.0,1.0,1.1595901302887535e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_05,correlation,100,-0.040710644879079216,-0.03911166258447256,0.08678692881113974,-0.17876829735403227,0.09002756765921308,-0.3211269561556439,0.19056837730706824,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_06,correlation,100,-0.04193113182705918,-0.054677147501387455,0.06751377260151295,-0.13638031175497095,0.07120941079882553,-0.15770680291431277,0.11933686910217305,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_07,correlation,100,-0.025436304604369808,-0.025666570794086234,0.05652354867561285,-0.11198952440801974,0.059576342943214705,-0.16034386141483697,0.08271998200870338,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_08,correlation,100,-0.014183744689069643,-0.01531231943526295,0.04980280209714494,-0.0915004726479702,0.06368290227880688,-0.14604153569909392,0.10516339851985503,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_04,D_09,correlation,100,-0.007874908972916934,-0.009519192735231295,0.045840317980870855,-0.07873613679318926,0.07076232055524641,-0.14485343254089308,0.11489098087489237,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_01,correlation,100,-0.16925183992799897,-0.16600439659702404,0.07880674374864893,-0.30264815841345627,-0.04646748285204541,-0.403844702669709,0.004858414883728014,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_02,correlation,100,-0.0920061865655568,-0.09230569431321546,0.08060074704166521,-0.22928337346949404,0.030589557780175386,-0.2991276755540685,0.18797797050108658,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_03,correlation,100,-0.08312633688859475,-0.07837198481697358,0.09314907318515181,-0.23319443235114812,0.05049382419448494,-0.3678518666883383,0.18375507938633545,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_04,correlation,100,-0.040710644879079216,-0.03911166258447256,0.08678692881113974,-0.17876829735403227,0.09002756765921308,-0.3211269561556439,0.19056837730706824,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_05,correlation,100,1.0,1.0,1.1379136370738026e-16,0.9999999999999998,1.0,0.9999999999999998,1.0,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_06,correlation,100,-0.01121859328499601,-0.0017341836611282336,0.07177763054941275,-0.11249508029052188,0.09708081659734386,-0.31125267719863675,0.13998471679007424,linear
shuffle,8192,detail_energy_share_percentile_correlation,D_05,D_07,correlation,100,-0.008229556131321104,-0.017992985734912894,0.05622401343233819,-0.09357075621923516,0.09521348258198213,-0.13111496133671402,0.14404116306695994,linear
