window_length,window_id,window_end_timestamp_utc,component,k,component_type,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
8192,2011,2024-01-05 13:35:00+00:00,D_08,8,detail,640,0.4444444444444444,1.4302989064754616e-06,1.32135171124825e-05,0.0027489833819992733,0.0027405364568344396
8192,2011,2024-01-05 13:35:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.5777459008130328e-06,1.3877893757982185e-05,0.003032371235632285,0.0030230535318341804
8192,2011,2024-01-05 13:35:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.6036801547722884e-06,1.3991488042488604e-05,,0.00307274508101622
8192,2012,2024-01-08 13:40:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002834632210694251,0.00018601732171548248,0.520236969239515,0.5193379931851088
8192,2012,2024-01-08 13:40:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013467905476131057,0.00012821978904177698,0.24717500564881656,0.24674788411677542
8192,2012,2024-01-08 13:40:00+00:00,D_03,3,detail,20,0.013888888888888888,6.011228254383463e-05,8.566168989235613e-05,0.11032341891371762,0.11013277865224477
8192,2012,2024-01-08 13:40:00+00:00,D_04,4,detail,40,0.027777777777777776,3.610647231886451e-05,6.638921869728842e-05,0.06626581627849351,0.06615130811090379
8192,2012,2024-01-08 13:40:00+00:00,D_05,5,detail,80,0.05555555555555555,1.555914021797819e-05,4.358106364741361e-05,0.02855552096118724,0.028506176660256975
8192,2012,2024-01-08 13:40:00+00:00,D_06,6,detail,160,0.1111111111111111,7.632202138308739e-06,3.052319282261467e-05,0.014007297645448774,0.013983092858179221
8192,2012,2024-01-08 13:40:00+00:00,D_07,7,detail,320,0.2222222222222222,4.225218768613796e-06,2.2710653347395165e-05,0.007754498090668347,0.007741098220013941
8192,2012,2024-01-08 13:40:00+00:00,D_08,8,detail,640,0.4444444444444444,1.938588352408485e-06,1.5383240425455357e-05,0.0035578701365741186,0.0035517220920356024
8192,2012,2024-01-08 13:40:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.1570945674835482e-06,1.1884733713666834e-05,0.002123603085578842,0.0021199334726219056
8192,2012,2024-01-08 13:40:00+00:00,A_09,9,approximation,2560,1.7777777777777777,9.431777245324691e-07,1.073005123830811e-05,,0.0017280126318596455
8192,2013,2024-01-09 13:40:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002846520847738432,0.0001864069981039326,0.5193735340507551,0.5178549757471672
8192,2013,2024-01-09 13:40:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001368389676669107,0.00012924386076435966,0.2496751017632144,0.248945094987504
8192,2013,2024-01-09 13:40:00+00:00,D_03,3,detail,20,0.013888888888888888,5.9831233477327834e-05,8.546120387543035e-05,0.1091675095315904,0.10884832263196488
8192,2013,2024-01-09 13:40:00+00:00,D_04,4,detail,40,0.027777777777777776,3.676692781871401e-05,6.699365916633725e-05,0.06708459294287675,0.06688844920628376
8192,2013,2024-01-09 13:40:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5497938710286986e-05,4.3495266655931415e-05,0.028277394155953147,0.028194715950607484
8192,2013,2024-01-09 13:40:00+00:00,D_06,6,detail,160,0.1111111111111111,7.916465496725052e-06,3.1086418530938795e-05,0.014444308972799675,0.014402076313851575
8192,2013,2024-01-09 13:40:00+00:00,D_07,7,detail,320,0.2222222222222222,4.219646891364126e-06,2.269567391968065e-05,0.00769912828903143,0.007676617370728544
8192,2013,2024-01-09 13:40:00+00:00,D_08,8,detail,640,0.4444444444444444,1.852716548707073e-06,1.5038673082243455e-05,0.003380449302736785,0.003370565454173128
8192,2013,2024-01-09 13:40:00+00:00,D_09,9,detail,1280,0.8888888888888888,4.921547680603865e-07,7.75096680005123e-06,0.0008979809910422302,0.0008953554500760283
8192,2013,2024-01-09 13:40:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.6071553969036739e-06,1.4006639908846555e-05,,0.002923826887643293
8192,2014,2024-01-10 13:40:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002805944957641474,0.00018507365502337008,0.5199388276558634,0.5188834203593274
8192,2014,2024-01-10 13:40:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013425588426653405,0.00012801819303278594,0.24877482675254323,0.24826984664068497
8192,2014,2024-01-10 13:40:00+00:00,D_03,3,detail,20,0.013888888888888888,5.8994037571190447e-05,8.486118430679576e-05,0.10931536860663522,0.10909347281521854
8192,2014,2024-01-10 13:40:00+00:00,D_04,4,detail,40,0.027777777777777776,3.547094582768226e-05,6.580235133987041e-05,0.06572731207454514,0.06559389429334593
8192,2014,2024-01-10 13:40:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5584442039116992e-05,4.3616484382090546e-05,0.028877817084124666,0.02881919892129958
8192,2014,2024-01-10 13:40:00+00:00,D_06,6,detail,160,0.1111111111111111,7.878569574187734e-06,3.10119243191081e-05,0.014598911560444567,0.014569277693991772
8192,2014,2024-01-10 13:40:00+00:00,D_07,7,detail,320,0.2222222222222222,3.4948431092124524e-06,2.0654698992724046e-05,0.006475909743334578,0.006462764500026557
8192,2014,2024-01-10 13:40:00+00:00,D_08,8,detail,640,0.4444444444444444,2.250550096417038e-06,1.6574840981636385e-05,0.004170247087439052,0.0041617820354553706
8192,2014,2024-01-10 13:40:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.1445174019670922e-06,1.1819966028707995e-05,0.0021207794350702296,0.002116474532318097
8192,2014,2024-01-10 13:40:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.097683649229156e-06,1.15756030550267e-05,,0.002029868208331793
8192,2015,2024-01-11 13:40:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00027727251249331586,0.00018397484134445997,0.5207747344847915,0.5194264051324271
8192,2015,2024-01-11 13:40:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013104862283878953,0.00012647982583252428,0.24613623308626167,0.2454989657885712
8192,2015,2024-01-11 13:40:00+00:00,D_03,3,detail,20,0.013888888888888888,5.835925863031263e-05,8.440339411582087e-05,0.10961067559361114,0.10932688438515022
8192,2015,2024-01-11 13:40:00+00:00,D_04,4,detail,40,0.027777777777777776,3.595683264797366e-05,6.625150411763002e-05,0.06753431779723919,0.0673594657989601
8192,2015,2024-01-11 13:40:00+00:00,D_05,5,detail,80,0.05555555555555555,1.567669016464079e-05,4.374538224045342e-05,0.029444044361548308,0.029367811267590187
8192,2015,2024-01-11 13:40:00+00:00,D_06,6,detail,160,0.1111111111111111,7.589832919423735e-06,3.0438352062765204e-05,0.014255265290648345,0.014218357216303807
8192,2015,2024-01-11 13:40:00+00:00,D_07,7,detail,320,0.2222222222222222,3.4554234839988638e-06,2.0537882668658423e-05,0.006489995099876341,0.006473191959650036
8192,2015,2024-01-11 13:40:00+00:00,D_08,8,detail,640,0.4444444444444444,2.3785409530170207e-06,1.7039637244637443e-05,0.0044673884985209356,0.0044558220559842605
8192,2015,2024-01-11 13:40:00+00:00,D_09,9,detail,1280,0.8888888888888888,6.854126694560904e-07,9.147050822640276e-06,0.0012873457875025114,0.001284012741567306
8192,2015,2024-01-11 13:40:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.3820662997682243e-06,1.2988813075428632e-05,,0.0025890836537956134
8192,2016,2024-01-12 13:40:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00027383079645629065,0.00018282945850038305,0.5124683736891054,0.5116234164051093
8192,2016,2024-01-12 13:40:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013436109718181093,0.00012806834550671187,0.2514538680489043,0.25103927119121455
8192,2016,2024-01-12 13:40:00+00:00,D_03,3,detail,20,0.013888888888888888,5.913443021609872e-05,8.496209964442153e-05,0.11066879866711143,0.11048632807507917
8192,2016,2024-01-12 13:40:00+00:00,D_04,4,detail,40,0.027777777777777776,3.6687207728135375e-05,6.692099007132143e-05,0.06865931050466402,0.0685461051099439
8192,2016,2024-01-12 13:40:00+00:00,D_05,5,detail,80,0.05555555555555555,1.581737867174716e-05,4.3941237549607214e-05,0.02960187980619955,0.029553072259731528
8192,2016,2024-01-12 13:40:00+00:00,D_06,6,detail,160,0.1111111111111111,7.57325949066058e-06,3.0405100767281266e-05,0.01417319025080479,0.014149821510498596
8192,2016,2024-01-12 13:40:00+00:00,D_07,7,detail,320,0.2222222222222222,3.94072901389639e-06,2.1932761390307176e-05,0.007374988551455025,0.007362828678542127
8192,2016,2024-01-12 13:40:00+00:00,D_08,8,detail,640,0.4444444444444444,1.5086607855122339e-06,1.3570655604795733e-05,0.0028234258133321127,0.0028187705519944744
8192,2016,2024-01-12 13:40:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.4834074086870287e-06,1.345659711603349e-05,0.0027761646684234657,0.0027715873312089355
8192,2016,2024-01-12 13:40:00+00:00,A_09,9,approximation,2560,1.7777777777777777,8.824692104741597e-07,1.0378983201364618e-05,,0.0016487988866773684
8192,2017,2024-01-15 13:45:00+00:00,D_01,1,detail,5,0.003472222222222222,0.000270463419276284,0.00018170182748358509,0.515041077606287,0.5138374659885583
8192,2017,2024-01-15 13:45:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013169361830448376,0.00012679069816309103,0.2507829830256085,0.25019692236943486
8192,2017,2024-01-15 13:45:00+00:00,D_03,3,detail,20,0.013888888888888888,5.814248616419467e-05,8.424649224501974e-05,0.1107202179460921,0.11046147326254815
8192,2017,2024-01-15 13:45:00+00:00,D_04,4,detail,40,0.027777777777777776,3.537067797606484e-05,6.570928179393762e-05,0.06735606666958534,0.06719866069190135
8192,2017,2024-01-15 13:45:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5988014820478043e-05,4.417761837616856e-05,0.030445834057553644,0.030374684471284864
8192,2017,2024-01-15 13:45:00+00:00,D_06,6,detail,160,0.1111111111111111,6.967897178463489e-06,2.9164591305946777e-05,0.013268904464228695,0.013237896049051592
8192,2017,2024-01-15 13:45:00+00:00,D_07,7,detail,320,0.2222222222222222,4.0294590738180324e-06,2.2178307607816423e-05,0.007673262983596575,0.007655331154710483
8192,2017,2024-01-15 13:45:00+00:00,D_08,8,detail,640,0.4444444444444444,1.5155781107604663e-06,1.3601731272109802e-05,0.002886101881915452,0.002879357282492107
8192,2017,2024-01-15 13:45:00+00:00,D_09,9,detail,1280,0.8888888888888888,9.58651427519147e-07,1.0817711372366771e-05,0.0018255513651326584,0.0018212851911761144
8192,2017,2024-01-15 13:45:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.2300627586322045e-06,1.2253740055217643e-05,,0.002336923538842097
8192,2018,2024-01-16 14:50:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00026949816491322344,0.00018137730069976707,0.5143086616613068,0.5132356072167347
8192,2018,2024-01-16 14:50:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001345309424775312,0.00012814926526965247,0.2567380338190138,0.2562023751595031
8192,2018,2024-01-16 14:50:00+00:00,D_03,3,detail,20,0.013888888888888888,5.684783016725878e-05,8.330325559943144e-05,0.10848805393938897,0.10826170428374324
8192,2018,2024-01-16 14:50:00+00:00,D_04,4,detail,40,0.027777777777777776,3.400334390106097e-05,6.442669335025259e-05,0.06489177504935854,0.06475638474228503
8192,2018,2024-01-16 14:50:00+00:00,D_05,5,detail,80,0.05555555555555555,1.577241296758988e-05,4.387873493883739e-05,0.030099977145085808,0.030037176502855277
8192,2018,2024-01-16 14:50:00+00:00,D_06,6,detail,160,0.1111111111111111,6.892876882723977e-06,2.900716523719858e-05,0.013154324392863365,0.013126879188636177
8192,2018,2024-01-16 14:50:00+00:00,D_07,7,detail,320,0.2222222222222222,3.4922057969929967e-06,2.0646904197802794e-05,0.006664504340041232,0.006650599507134371
8192,2018,2024-01-16 14:50:00+00:00,D_08,8,detail,640,0.4444444444444444,1.9419027484159946e-06,1.5396385138848317e-05,0.003705915414807482,0.003698183386740479
8192,2018,2024-01-16 14:50:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.0211488356962842e-06,1.1164764103305389e-05,0.0019487542381339176,0.0019446883540598407
8192,2018,2024-01-16 14:50:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.0955619802669152e-06,1.1564410633244618e-05,,0.0020864016583078005
8192,2019,2024-01-17 19:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002660570128074044,0.00018021560059056028,0.510071067369609,0.5090306438873281
8192,2019,2024-01-17 19:00:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013591308097243013,0.00012880587046847807,0.26056569435846205,0.26003420240679065
8192,2019,2024-01-17 19:00:00+00:00,D_03,3,detail,20,0.013888888888888888,5.6983250191645e-05,8.340241698032372e-05,0.10924540924798715,0.10902257463456917
8192,2019,2024-01-17 19:00:00+00:00,D_04,4,detail,40,0.027777777777777776,3.4083863831677046e-05,6.450292946169394e-05,0.06534386228446783,0.06521057636983188
8192,2019,2024-01-17 19:00:00+00:00,D_05,5,detail,80,0.05555555555555555,1.5216298545759198e-05,4.3098240318766155e-05,0.02917191905130653,0.02911241528497707
8192,2019,2024-01-17 19:00:00+00:00,D_06,6,detail,160,0.1111111111111111,6.933829449390731e-06,2.909320758714703e-05,0.013293187617534325,0.013266072681133457
8192,2019,2024-01-17 19:00:00+00:00,D_07,7,detail,320,0.2222222222222222,3.280716179721728e-06,2.0011947663394425e-05,0.00628962336256388,0.006276794029045983
8192,2019,2024-01-17 19:00:00+00:00,D_08,8,detail,640,0.4444444444444444,1.3357813350435904e-06,1.276946533729734e-05,0.002560892510024918,0.002555668899290109
8192,2019,2024-01-17 19:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.8038990749591382e-06,1.483922247958844e-05,0.003458344198044199,0.0034512899996321806
8192,2019,2024-01-17 19:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.066130182598467e-06,1.1408016679312708e-05,,0.0020397618074012636
8192,2020,2024-01-18 19:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002654255153195515,0.0001800015988832632,0.5073490035024627,0.5059259196724656
8192,2020,2024-01-18 19:00:00+00:00,D_02,2,detail,10,0.006944444444444444,0.0001368576150357775,0.00012925266664723812,0.26159721127990126,0.26086344663510097
8192,2020,2024-01-18 19:00:00+00:00,D_03,3,detail,20,0.013888888888888888,5.75256547912399e-05,8.379841679371858e-05,0.10995771675916341,0.10964929189260585
8192,2020,2024-01-18 19:00:00+00:00,D_04,4,detail,40,0.027777777777777776,3.482935510757674e-05,6.520452639315283e-05,0.06657475482411104,0.0663880165898341
8192,2020,2024-01-18 19:00:00+00:00,D_05,5,detail,80,0.05555555555555555,1.547296178936305e-05,4.346020341563195e-05,0.029575874556046395,0.02949291598404138
8192,2020,2024-01-18 19:00:00+00:00,D_06,6,detail,160,0.1111111111111111,6.884640663447706e-06,2.8989829893210288e-05,0.013159682767753247,0.01312277063897129
8192,2020,2024-01-18 19:00:00+00:00,D_07,7,detail,320,0.2222222222222222,3.8071459753404636e-06,2.1557817583023744e-05,0.007277189287744092,0.007256777203889145
8192,2020,2024-01-18 19:00:00+00:00,D_08,8,detail,640,0.4444444444444444,1.9737789337282435e-06,1.5522236025976526e-05,0.0037727901703631505,0.003762207717951988
8192,2020,2024-01-18 19:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,3.849301937616312e-07,6.854819402666118e-06,0.0007357768524546515,0.0007337130420716885
8192,2020,2024-01-18 19:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,1.4715648702096856e-06,1.3402775218980517e-05,,0.002804940623067849
8192,2021,2024-01-19 19:00:00+00:00,D_01,1,detail,5,0.003472222222222222,0.00026070624530762776,0.0001783942062831744,0.5048649883205996,0.5041323132449056
8192,2021,2024-01-19 19:00:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013597027173207555,0.0001288329676792566,0.2633102615894818,0.2629281379122531
8192,2021,2024-01-19 19:00:00+00:00,D_03,3,detail,20,0.013888888888888888,5.699036333475043e-05,8.340762232411093e-05,0.11036344405725548,0.11020328134722586
8192,2021,2024-01-19 19:00:00+00:00,D_04,4,detail,40,0.027777777777777776,3.429355181661032e-05,6.470104007655955e-05,0.06641042916687766,0.06631405237834541
8192,2021,2024-01-19 19:00:00+00:00,D_05,5,detail,80,0.05555555555555555,1.4984024730684793e-05,4.276803223650138e-05,0.029016986001721295,0.028974875689247573
8192,2021,2024-01-19 19:00:00+00:00,D_06,6,detail,160,0.1111111111111111,7.0152077120251435e-06,2.9263434481607235e-05,0.013585147357781881,0.01356543218818419
8192,2021,2024-01-19 19:00:00+00:00,D_07,7,detail,320,0.2222222222222222,3.5269336507761134e-06,2.074931066124863e-05,0.0068300063709847555,0.0068200944627506395
8192,2021,2024-01-19 19:00:00+00:00,D_08,8,detail,640,0.4444444444444444,1.8076351105718666e-06,1.4854581206936795e-05,0.003500536314003176,0.003495456231667969
8192,2021,2024-01-19 19:00:00+00:00,D_09,9,detail,1280,0.8888888888888888,1.0938135852203618e-06,1.1555179192232154e-05,0.0021182008212943795,0.002115126825309355
8192,2021,2024-01-19 19:00:00+00:00,A_09,9,approximation,2560,1.7777777777777777,7.50486809650275e-07,9.571424104130853e-06,,0.0014512297201102478
8192,2022,2024-01-22 19:05:00+00:00,D_01,1,detail,5,0.003472222222222222,0.0002512557366998197,0.00017513099753146134,0.5063495185733566,0.5048366446626115
8192,2022,2024-01-22 19:05:00+00:00,D_02,2,detail,10,0.006944444444444444,0.00013009433516105262,0.00012601847542161994,0.2621759202124007,0.26139258953829936
8192,2022,2024-01-22 19:05:00+00:00,D_03,3,detail,20,0.013888888888888888,5.5928950552379156e-05,8.262726227902006e-05,0.1127122411550915,0.11237547889343162
8192,2022,2024-01-22 19:05:00+00:00,D_04,4,detail,40,0.027777777777777776,3.301710137843895e-05,6.34854934856005e-05,0.06653855393412901,0.06633974967222454
8192,2022,2024-01-22 19:05:00+00:00,D_05,5,detail,80,0.05555555555555555,1.3349286283068387e-05,4.0367704272427006e-05,0.02690248896010358,0.026822109553806275
8192,2022,2024-01-22 19:05:00+00:00,D_06,6,detail,160,0.1111111111111111,6.5119499363508675e-06,2.8194250543589654e-05,0.013123372857290976,0.013084162770802267
