window_length,window_id,window_end_timestamp_utc,scale_group,component_start,component_end,group_energy,group_detail_energy_share
8192,456,2017-11-13 19:10:00+00:00,coarse,D_07,D_09,5.109722368389087e-06,0.011314822610048082
8192,457,2017-11-14 19:10:00+00:00,fine,D_01,D_03,0.0004017047523112574,0.8850272158369801
8192,457,2017-11-14 19:10:00+00:00,mid,D_04,D_06,4.763289238290453e-05,0.10494375753672928
8192,457,2017-11-14 19:10:00+00:00,coarse,D_07,D_09,4.5520720546736e-06,0.010029026626290665
8192,458,2017-11-15 19:10:00+00:00,fine,D_01,D_03,0.0004111517034589081,0.8865633303252157
8192,458,2017-11-15 19:10:00+00:00,mid,D_04,D_06,4.690543495208123e-05,0.10114183711663989
8192,458,2017-11-15 19:10:00+00:00,coarse,D_07,D_09,5.701838974288221e-06,0.012294832558144309
8192,459,2017-11-16 19:10:00+00:00,fine,D_01,D_03,0.00040570237576829064,0.8870958023954021
8192,459,2017-11-16 19:10:00+00:00,mid,D_04,D_06,4.7052545740982064e-05,0.10288358735833959
8192,459,2017-11-16 19:10:00+00:00,coarse,D_07,D_09,4.582803089111001e-06,0.010020610246258258
8192,460,2017-11-17 19:10:00+00:00,fine,D_01,D_03,0.00041236519233068294,0.8864352807492762
8192,460,2017-11-17 19:10:00+00:00,mid,D_04,D_06,4.670504165624535e-05,0.10039886363580439
8192,460,2017-11-17 19:10:00+00:00,coarse,D_07,D_09,6.124689191358814e-06,0.013165855614919321
8192,461,2017-11-20 19:15:00+00:00,fine,D_01,D_03,0.0004218505797674041,0.88431811804444
8192,461,2017-11-20 19:15:00+00:00,mid,D_04,D_06,4.994984477398268e-05,0.10470900087774007
8192,461,2017-11-20 19:15:00+00:00,coarse,D_07,D_09,5.234446914458111e-06,0.010972881077819947
8192,462,2017-11-21 19:15:00+00:00,fine,D_01,D_03,0.0004238376801603799,0.8844515145995672
8192,462,2017-11-21 19:15:00+00:00,mid,D_04,D_06,4.867879718238019e-05,0.10158142589056661
8192,462,2017-11-21 19:15:00+00:00,coarse,D_07,D_09,6.69314937405453e-06,0.013967059509866228
8192,463,2017-11-22 19:15:00+00:00,fine,D_01,D_03,0.0004280667073259357,0.8852008276249465
8192,463,2017-11-22 19:15:00+00:00,mid,D_04,D_06,5.010562749114009e-05,0.10361362414959568
8192,463,2017-11-22 19:15:00+00:00,coarse,D_07,D_09,5.409123725464836e-06,0.011185548225457854
8192,464,2017-11-23 19:15:00+00:00,fine,D_01,D_03,0.0004084767279490341,0.8865718375579613
8192,464,2017-11-23 19:15:00+00:00,mid,D_04,D_06,4.571969617014245e-05,0.09923158964202314
8192,464,2017-11-23 19:15:00+00:00,coarse,D_07,D_09,6.540890833408067e-06,0.014196572800015564
8192,465,2017-11-24 19:15:00+00:00,fine,D_01,D_03,0.00040962348636023054,0.88578863248631
8192,465,2017-11-24 19:15:00+00:00,mid,D_04,D_06,4.708047095869772e-05,0.10180897183869381
8192,465,2017-11-24 19:15:00+00:00,coarse,D_07,D_09,5.735355331159673e-06,0.012402395674996215
8192,466,2017-11-27 19:20:00+00:00,fine,D_01,D_03,0.00041498854191922963,0.8850845984039739
8192,466,2017-11-27 19:20:00+00:00,mid,D_04,D_06,4.6641463250778445e-05,0.0994765797131905
8192,466,2017-11-27 19:20:00+00:00,coarse,D_07,D_09,7.238781686701953e-06,0.015438821882835595
8192,467,2017-11-28 19:20:00+00:00,fine,D_01,D_03,0.0004186504290632585,0.885522889967153
8192,467,2017-11-28 19:20:00+00:00,mid,D_04,D_06,4.777196968089434e-05,0.1010465288329054
8192,467,2017-11-28 19:20:00+00:00,coarse,D_07,D_09,6.349602755195929e-06,0.013430581199941628
8192,468,2017-11-29 19:20:00+00:00,fine,D_01,D_03,0.0004197005288797199,0.8893779798463801
8192,468,2017-11-29 19:20:00+00:00,mid,D_04,D_06,4.521384263792751e-05,0.0958116401085983
8192,468,2017-11-29 19:20:00+00:00,coarse,D_07,D_09,6.989069303108757e-06,0.014810380045021597
8192,469,2017-11-30 19:20:00+00:00,fine,D_01,D_03,0.0004257734687448029,0.8866547237722625
8192,469,2017-11-30 19:20:00+00:00,mid,D_04,D_06,4.789303705402259e-05,0.09973516589687098
8192,469,2017-11-30 19:20:00+00:00,coarse,D_07,D_09,6.53560369127511e-06,0.013610110330866511
8192,470,2017-12-01 19:20:00+00:00,fine,D_01,D_03,0.0004447873665080115,0.8863517498589667
8192,470,2017-12-01 19:20:00+00:00,mid,D_04,D_06,4.9104289476902324e-05,0.09785276332179654
8192,470,2017-12-01 19:20:00+00:00,coarse,D_07,D_09,7.926461459751467e-06,0.015795486819236867
8192,471,2017-12-04 19:25:00+00:00,fine,D_01,D_03,0.0004472678792680216,0.8851782843307913
8192,471,2017-12-04 19:25:00+00:00,mid,D_04,D_06,5.152566607654158e-05,0.10197334262249418
8192,471,2017-12-04 19:25:00+00:00,coarse,D_07,D_09,6.492098446577973e-06,0.01284837304671468
8192,472,2017-12-05 19:25:00+00:00,fine,D_01,D_03,0.00044741369415143205,0.88536904472492
8192,472,2017-12-05 19:25:00+00:00,mid,D_04,D_06,5.025182932832687e-05,0.09944133295357264
8192,472,2017-12-05 19:25:00+00:00,coarse,D_07,D_09,7.675946065792422e-06,0.015189622321507326
8192,473,2017-12-06 19:25:00+00:00,fine,D_01,D_03,0.0004189856218175409,0.8862360587444551
8192,473,2017-12-06 19:25:00+00:00,mid,D_04,D_06,4.8745269916960997e-05,0.1031057240251904
8192,473,2017-12-06 19:25:00+00:00,coarse,D_07,D_09,5.0388829586251065e-06,0.010658217230354513
8192,474,2017-12-07 19:25:00+00:00,fine,D_01,D_03,0.0004071742957973228,0.8858036878890314
8192,474,2017-12-07 19:25:00+00:00,mid,D_04,D_06,4.581085959459639e-05,0.09966107584173026
8192,474,2017-12-07 19:25:00+00:00,coarse,D_07,D_09,6.6813614270211615e-06,0.014535236269238437
8192,475,2017-12-08 19:25:00+00:00,fine,D_01,D_03,0.0004093770470147854,0.8874758415598483
8192,475,2017-12-08 19:25:00+00:00,mid,D_04,D_06,4.674285267696488e-05,0.10133238494658244
8192,475,2017-12-08 19:25:00+00:00,coarse,D_07,D_09,5.16256890509037e-06,0.011191773493569378
8192,476,2017-12-11 19:30:00+00:00,fine,D_01,D_03,0.00040402173618674705,0.8872606817288038
8192,476,2017-12-11 19:30:00+00:00,mid,D_04,D_06,4.463386941273369e-05,0.09801917534711971
8192,476,2017-12-11 19:30:00+00:00,coarse,D_07,D_09,6.7029429158456546e-06,0.01472014292407656
8192,477,2017-12-12 19:30:00+00:00,fine,D_01,D_03,0.00039936413716738084,0.8870869050034151
8192,477,2017-12-12 19:30:00+00:00,mid,D_04,D_06,4.570001556822734e-05,0.10151108123170226
8192,477,2017-12-12 19:30:00+00:00,coarse,D_07,D_09,5.133155910091382e-06,0.011402013764882634
8192,478,2017-12-13 19:30:00+00:00,fine,D_01,D_03,0.0003994838235758805,0.8871056497422417
8192,478,2017-12-13 19:30:00+00:00,mid,D_04,D_06,4.3683272978560656e-05,0.09700437407361757
8192,478,2017-12-13 19:30:00+00:00,coarse,D_07,D_09,7.155617196682974e-06,0.015889976184140706
8192,479,2017-12-14 19:30:00+00:00,fine,D_01,D_03,0.00040908140567677814,0.8888110088669591
8192,479,2017-12-14 19:30:00+00:00,mid,D_04,D_06,4.562452395461673e-05,0.09912838521244864
8192,479,2017-12-14 19:30:00+00:00,coarse,D_07,D_09,5.5509771752254655e-06,0.012060605920592393
8192,480,2017-12-15 19:30:00+00:00,fine,D_01,D_03,0.0004105714799398321,0.8877545428370487
8192,480,2017-12-15 19:30:00+00:00,mid,D_04,D_06,4.507277218420866e-05,0.09745820209103287
8192,480,2017-12-15 19:30:00+00:00,coarse,D_07,D_09,6.838855681575186e-06,0.014787255071918415
8192,481,2017-12-18 19:35:00+00:00,fine,D_01,D_03,0.0004087741527359046,0.8858757294586191
8192,481,2017-12-18 19:35:00+00:00,mid,D_04,D_06,4.689218785985499e-05,0.1016224994859146
8192,481,2017-12-18 19:35:00+00:00,coarse,D_07,D_09,5.768755933769153e-06,0.012501771055466284
8192,482,2017-12-19 19:35:00+00:00,fine,D_01,D_03,0.0004129085698509629,0.8867377207581175
8192,482,2017-12-19 19:35:00+00:00,mid,D_04,D_06,4.586168507486927e-05,0.09848980879252467
8192,482,2017-12-19 19:35:00+00:00,coarse,D_07,D_09,6.878786707297216e-06,0.01477247044935787
8192,483,2017-12-20 19:35:00+00:00,fine,D_01,D_03,0.00041048833784094487,0.8863491755161818
8192,483,2017-12-20 19:35:00+00:00,mid,D_04,D_06,4.699804583046663e-05,0.10148078601162809
8192,483,2017-12-20 19:35:00+00:00,coarse,D_07,D_09,5.636219902839538e-06,0.012170038472190227
8192,484,2017-12-21 19:35:00+00:00,fine,D_01,D_03,0.00041217838347723903,0.8877894564598744
8192,484,2017-12-21 19:35:00+00:00,mid,D_04,D_06,4.4995380881638036e-05,0.09691538017864137
8192,484,2017-12-21 19:35:00+00:00,coarse,D_07,D_09,7.101160825333351e-06,0.015295163361484196
8192,485,2017-12-22 19:35:00+00:00,fine,D_01,D_03,0.0004181529508937161,0.8869647074828069
8192,485,2017-12-22 19:35:00+00:00,mid,D_04,D_06,4.751521429375096e-05,0.10078684858486558
8192,485,2017-12-22 19:35:00+00:00,coarse,D_07,D_09,5.774438296078795e-06,0.012248443932327668
8192,486,2017-12-26 19:40:00+00:00,fine,D_01,D_03,0.0004109547894889622,0.8878094767490301
8192,486,2017-12-26 19:40:00+00:00,mid,D_04,D_06,4.5040151456553166e-05,0.09730285257671523
8192,486,2017-12-26 19:40:00+00:00,coarse,D_07,D_09,6.891297883328244e-06,0.014887670674254725
8192,487,2017-12-27 19:40:00+00:00,fine,D_01,D_03,0.0003972058483162806,0.8864494439644006
8192,487,2017-12-27 19:40:00+00:00,mid,D_04,D_06,4.611477464817573e-05,0.10291494075099573
8192,487,2017-12-27 19:40:00+00:00,coarse,D_07,D_09,4.7656734631064e-06,0.010635615284603588
8192,488,2017-12-28 19:40:00+00:00,fine,D_01,D_03,0.0003882927045110473,0.8855380783885665
8192,488,2017-12-28 19:40:00+00:00,mid,D_04,D_06,4.3868209930622935e-05,0.10004558384177632
8192,488,2017-12-28 19:40:00+00:00,coarse,D_07,D_09,6.3213078221450634e-06,0.014416337769657199
8192,489,2017-12-29 19:40:00+00:00,fine,D_01,D_03,0.00037727490176306356,0.890527368282334
8192,489,2017-12-29 19:40:00+00:00,mid,D_04,D_06,4.229227195071636e-05,0.09982754077451195
8192,489,2017-12-29 19:40:00+00:00,coarse,D_07,D_09,4.0861750774633e-06,0.009645090943154041
8192,490,2018-01-02 19:45:00+00:00,fine,D_01,D_03,0.0003734292537745219,0.8891191716554806
8192,490,2018-01-02 19:45:00+00:00,mid,D_04,D_06,4.0857104711668425e-05,0.09727902870570004
8192,490,2018-01-02 19:45:00+00:00,coarse,D_07,D_09,5.712743635543886e-06,0.013601799638819424
8192,491,2018-01-03 19:45:00+00:00,fine,D_01,D_03,0.000368097903913092,0.8854641857313549
8192,491,2018-01-03 19:45:00+00:00,mid,D_04,D_06,4.327018266278369e-05,0.1040869742822408
8192,491,2018-01-03 19:45:00+00:00,coarse,D_07,D_09,4.343706001098128e-06,0.01044883998640438
8192,492,2018-01-04 19:45:00+00:00,fine,D_01,D_03,0.00036688410482074827,0.8860987264860395
8192,492,2018-01-04 19:45:00+00:00,mid,D_04,D_06,4.137544576900184e-05,0.09993000329522957
8192,492,2018-01-04 19:45:00+00:00,coarse,D_07,D_09,5.784724449086131e-06,0.013971270218730932
8192,493,2018-01-05 19:45:00+00:00,fine,D_01,D_03,0.0003729827544211931,0.8841072022505777
8192,493,2018-01-05 19:45:00+00:00,mid,D_04,D_06,4.4573489547651875e-05,0.10565567086251508
8192,493,2018-01-05 19:45:00+00:00,coarse,D_07,D_09,4.318788235089756e-06,0.010237126886907234
8192,494,2018-01-08 19:50:00+00:00,fine,D_01,D_03,0.0003713081933493765,0.8850121080255733
8192,494,2018-01-08 19:50:00+00:00,mid,D_04,D_06,4.282103914614251e-05,0.10206383484491138
8192,494,2018-01-08 19:50:00+00:00,coarse,D_07,D_09,5.42230807916331e-06,0.012924057129515203
8192,495,2018-01-09 19:50:00+00:00,fine,D_01,D_03,0.00037059055833633893,0.8862410570246084
8192,495,2018-01-09 19:50:00+00:00,mid,D_04,D_06,4.336666237451009e-05,0.10370829973367535
8192,495,2018-01-09 19:50:00+00:00,coarse,D_07,D_09,4.20277695449119e-06,0.010050643241716143
8192,496,2018-01-10 19:50:00+00:00,fine,D_01,D_03,0.0003771881778166557,0.8832079793423416
8192,496,2018-01-10 19:50:00+00:00,mid,D_04,D_06,4.488328238012342e-05,0.10509680702789533
8192,496,2018-01-10 19:50:00+00:00,coarse,D_07,D_09,4.994629148925479e-06,0.011695213629763028
8192,497,2018-01-11 19:50:00+00:00,fine,D_01,D_03,0.00039772939620526476,0.8844377184853492
8192,497,2018-01-11 19:50:00+00:00,mid,D_04,D_06,4.616949593380631e-05,0.10266790445190065
8192,497,2018-01-11 19:50:00+00:00,coarse,D_07,D_09,5.798568623230386e-06,0.012894377062750107
8192,498,2018-01-12 19:50:00+00:00,fine,D_01,D_03,0.00041139634268803454,0.8871268997943991
8192,498,2018-01-12 19:50:00+00:00,mid,D_04,D_06,4.693372458548313e-05,0.1012069512219677
8192,498,2018-01-12 19:50:00+00:00,coarse,D_07,D_09,5.410061431157991e-06,0.01166614898363322
8192,499,2018-01-15 19:55:00+00:00,fine,D_01,D_03,0.0004126821602339285,0.8885019681981822
8192,499,2018-01-15 19:55:00+00:00,mid,D_04,D_06,4.571011536733578e-05,0.09841357680065956
8192,499,2018-01-15 19:55:00+00:00,coarse,D_07,D_09,6.077331675822674e-06,0.013084455001158218
8192,500,2018-01-16 19:55:00+00:00,fine,D_01,D_03,0.00043678087897308643,0.8889295693603778
8192,500,2018-01-16 19:55:00+00:00,mid,D_04,D_06,4.928597761500671e-05,0.10030604581367841
8192,500,2018-01-16 19:55:00+00:00,coarse,D_07,D_09,5.289145088584851e-06,0.010764384825943805
8192,501,2018-01-17 19:55:00+00:00,fine,D_01,D_03,0.0004553145021167393,0.8883894046806377
8192,501,2018-01-17 19:55:00+00:00,mid,D_04,D_06,5.0420557454601734e-05,0.09837834905876752
8192,501,2018-01-17 19:55:00+00:00,coarse,D_07,D_09,6.781748618664165e-06,0.013232246260594773
8192,502,2018-01-18 19:55:00+00:00,fine,D_01,D_03,0.00048036107315527015,0.8904231426324234
8192,502,2018-01-18 19:55:00+00:00,mid,D_04,D_06,5.301119254175209e-05,0.09826440004321885
8192,502,2018-01-18 19:55:00+00:00,coarse,D_07,D_09,6.102788528481617e-06,0.01131245732435779
8192,503,2018-01-19 19:55:00+00:00,fine,D_01,D_03,0.0004937538191825252,0.8908797573850016
8192,503,2018-01-19 19:55:00+00:00,mid,D_04,D_06,5.35970589230893e-05,0.09670514534754475
8192,503,2018-01-19 19:55:00+00:00,coarse,D_07,D_09,6.880840697650587e-06,0.012415097267453707
8192,504,2018-01-22 20:00:00+00:00,fine,D_01,D_03,0.0004945528587900824,0.8900061907086777
8192,504,2018-01-22 20:00:00+00:00,mid,D_04,D_06,5.446185646893219e-05,0.09801053325911765
8192,504,2018-01-22 20:00:00+00:00,coarse,D_07,D_09,6.658788985140157e-06,0.011983276032204664
8192,505,2018-01-23 20:00:00+00:00,fine,D_01,D_03,0.0005038633775140903,0.8897678978387105
8192,505,2018-01-23 20:00:00+00:00,mid,D_04,D_06,5.480454141867632e-05,0.09677885670257218
8192,505,2018-01-23 20:00:00+00:00,coarse,D_07,D_09,7.618388696446535e-06,0.013453245458717362
8192,506,2018-01-24 20:00:00+00:00,fine,D_01,D_03,0.0005236463154369782,0.8930286790773541
8192,506,2018-01-24 20:00:00+00:00,mid,D_04,D_06,5.636986184265162e-05,0.09613340489010777
8192,506,2018-01-24 20:00:00+00:00,coarse,D_07,D_09,6.355042038871016e-06,0.010837916032538308
8192,507,2018-01-25 20:00:00+00:00,fine,D_01,D_03,0.0005821014884164705,0.8752164434330004
8192,507,2018-01-25 20:00:00+00:00,mid,D_04,D_06,7.53444861856123e-05,0.11328391104280947
8192,507,2018-01-25 20:00:00+00:00,coarse,D_07,D_09,7.648348961127962e-06,0.011499645524190166
8192,508,2018-01-26 20:00:00+00:00,fine,D_01,D_03,0.0006022583780931844,0.8755649861253386
8192,508,2018-01-26 20:00:00+00:00,mid,D_04,D_06,7.695818474159178e-05,0.1118820333705302
8192,508,2018-01-26 20:00:00+00:00,coarse,D_07,D_09,8.634582010993184e-06,0.012552980504131075
8192,509,2018-01-29 20:05:00+00:00,fine,D_01,D_03,0.0006137990525914353,0.8752984287117884
8192,509,2018-01-29 20:05:00+00:00,mid,D_04,D_06,7.966792493848651e-05,0.11360918402036481
8192,509,2018-01-29 20:05:00+00:00,coarse,D_07,D_09,7.77848625411329e-06,0.011092387267846705
8192,510,2018-01-30 20:05:00+00:00,fine,D_01,D_03,0.000636210388270051,0.8772082766534718
8192,510,2018-01-30 20:05:00+00:00,mid,D_04,D_06,8.016113381383074e-05,0.11052634685614574
8192,510,2018-01-30 20:05:00+00:00,coarse,D_07,D_09,8.895675231193852e-06,0.012265376490382385
8192,511,2018-01-31 20:05:00+00:00,fine,D_01,D_03,0.0006491367342534948,0.87911059140325
8192,511,2018-01-31 20:05:00+00:00,mid,D_04,D_06,8.065565424989347e-05,0.10923005303217156
8192,511,2018-01-31 20:05:00+00:00,coarse,D_07,D_09,8.609287692245679e-06,0.011659355564578531
8192,512,2018-02-01 20:05:00+00:00,fine,D_01,D_03,0.0006659392030446326,0.8804291921502999
8192,512,2018-02-01 20:05:00+00:00,mid,D_04,D_06,8.069223060976833e-05,0.10668210413766936
8192,512,2018-02-01 20:05:00+00:00,coarse,D_07,D_09,9.748760212397536e-06,0.01288870371203074
8192,513,2018-02-02 20:05:00+00:00,fine,D_01,D_03,0.0006834665093755291,0.8806172580858531
8192,513,2018-02-02 20:05:00+00:00,mid,D_04,D_06,8.363174577573084e-05,0.10775591436257448
8192,513,2018-02-02 20:05:00+00:00,coarse,D_07,D_09,9.023837732929904e-06,0.011626827551572363
8192,514,2018-02-05 20:10:00+00:00,fine,D_01,D_03,0.000697428349332597,0.8804326943782209
8192,514,2018-02-05 20:10:00+00:00,mid,D_04,D_06,8.496361950589506e-05,0.10725796924843312
8192,514,2018-02-05 20:10:00+00:00,coarse,D_07,D_09,9.750751196609324e-06,0.012309336373346018
