event_id,component,component_type,k,scale_minutes,scale_days,energy,rms_volatility,detail_energy_share,total_component_energy_share
94,D_05,detail,5,80,0.05555555555555555,4.947207284179138e-06,3.276602954096137e-05,0.021480387075994877,0.021467026166148023
94,D_06,detail,6,160,0.1111111111111111,3.982850343175924e-06,2.9399555129883394e-05,0.01729322466652481,0.01728246819296065
94,D_07,detail,7,320,0.2222222222222222,2.647619332257622e-06,2.3970193315670816e-05,0.011495756053855593,0.011488605635210269
94,D_08,detail,8,640,0.4444444444444444,7.882826042879095e-07,1.3079307072623547e-05,0.0034226614113233235,0.0034205324985439023
94,D_09,detail,9,1280,0.8888888888888888,3.1392429544933585e-07,8.253843478777926e-06,0.001363034736865604,0.0013621869223372641
94,A_09,approximation,9,2560,1.7777777777777777,1.4334486904454448e-07,5.577439151046392e-06,,0.0006220050783808785
95,D_01,detail,1,5,0.003472222222222222,0.00020523608597895553,0.00021104284199808222,0.5195458281485605,0.5184871725801684
95,D_02,detail,2,10,0.006944444444444444,0.00010077216075920291,0.00014788156916293156,0.25510014706345746,0.2545803407700477
95,D_03,detail,3,20,0.013888888888888888,4.358942156780774e-05,9.72600117666411e-05,0.11034464050968866,0.11011979611331635
95,D_04,detail,4,40,0.027777777777777776,2.4067358061437445e-05,7.226998663479807e-05,0.06092542359563218,0.0608012785530745
95,D_05,detail,5,80,0.05555555555555555,9.850754157241202e-06,4.623581369621716e-05,0.024936736646968296,0.02488592416098815
95,D_06,detail,6,160,0.1111111111111111,5.759532044373884e-06,3.53539028556926e-05,0.014579993725125074,0.01455028471639483
95,D_07,detail,7,320,0.2222222222222222,3.5518706293371144e-06,2.7763379803306953e-05,0.008991399143056739,0.008973077766472205
95,D_08,detail,8,640,0.4444444444444444,1.8149522440207247e-06,1.9846154403877673e-05,0.004594469155714283,0.004585107209006259
95,D_09,detail,9,1280,0.8888888888888888,3.8766724188187546e-07,9.172195797932758e-06,0.0009813620117966953,0.0009793623338046702
95,A_09,approximation,9,2560,1.7777777777777777,8.065782962603313e-07,1.3230218923541244e-05,,0.0020376557967268483
96,D_01,detail,1,5,0.003472222222222222,0.0001857618743006778,0.00020078074297421813,0.47229138811460997,0.47148324292875754
96,D_02,detail,2,10,0.006944444444444444,0.00010974950576909568,0.00015432811490647126,0.27903328721091325,0.2785558289861248
96,D_03,detail,3,20,0.013888888888888888,5.1634488734735354e-05,0.00010585556764343784,0.13127841464198325,0.13105378209210172
96,D_04,detail,4,40,0.027777777777777776,2.240595840082108e-05,6.973094124450675e-05,0.056966162916904754,0.05686868722398229
96,D_05,detail,5,80,0.05555555555555555,1.1405915302853713e-05,4.975180435129537e-05,0.028999037565604475,0.028949416858573267
96,D_06,detail,6,160,0.1111111111111111,8.106734314219887e-06,4.194369964270984e-05,0.020611015132965208,0.02057574730239618
96,D_07,detail,7,320,0.2222222222222222,2.758987384700667e-06,2.446913528813956e-05,0.0070146039741278655,0.007002601175484886
96,D_08,detail,8,640,0.4444444444444444,9.170186226139186e-07,1.410694075542174e-05,0.0023314794805539656,0.0023274900495257075
96,D_09,detail,9,1280,0.8888888888888888,5.799946878591629e-07,1.1219041971006891e-05,0.001474610962337305,0.0014720877324410847
96,A_09,approximation,9,2560,1.7777777777777777,6.741704083235797e-07,1.2095633182438618e-05,,0.0017111156506125227
97,D_01,detail,1,5,0.003472222222222222,0.00022533035030780402,0.0002211330269430421,0.47410876801954754,0.4733641898040128
97,D_02,detail,2,10,0.006944444444444444,0.0001288501850178698,0.00016721925647119942,0.2711086295941256,0.2706828589835493
97,D_03,detail,3,20,0.013888888888888888,6.0725664945401914e-05,0.00011479683229586671,0.12777049409945912,0.12756983312688952
97,D_04,detail,4,40,0.027777777777777776,3.091943149385544e-05,8.191426048445505e-05,0.06505636525835064,0.06495419555464407
97,D_05,detail,5,80,0.05555555555555555,1.4056293908390388e-05,5.5230526019810797e-05,0.029575297685039952,0.029528850279170994
97,D_06,detail,6,160,0.1111111111111111,7.789234675569197e-06,4.111413514125591e-05,0.016389023719195595,0.016363285089458435
97,D_07,detail,7,320,0.2222222222222222,4.64539469700633e-06,3.17508294162714e-05,0.00977419310693688,0.00975884293467102
97,D_08,detail,8,640,0.4444444444444444,1.1149640990050833e-06,1.5555150114884434e-05,0.0023459523079923826,0.0023422680374176976
97,D_09,detail,9,1280,0.8888888888888888,1.8399069648837343e-06,1.9982126154220214e-05,0.003871276209352259,0.0038651964484909653
97,A_09,approximation,9,2560,1.7777777777777777,7.475782029350257e-07,1.2737144619870534e-05,,0.0015704797416951526
98,D_01,detail,1,5,0.003472222222222222,0.00024213363320046315,0.00022922993122982062,0.4978217591795472,0.4967844410076597
98,D_02,detail,2,10,0.006944444444444444,0.00011438651723788276,0.00015755463478504483,0.2351763217902083,0.23468628159471205
98,D_03,detail,3,20,0.013888888888888888,7.270676191736814e-05,0.00012561201038199582,0.14948360392373394,0.14917212284463272
98,D_04,detail,4,40,0.027777777777777776,2.7882752894616153e-05,7.778781806034011e-05,0.057326365252507484,0.05720691350234155
98,D_05,detail,5,80,0.05555555555555555,1.4013936628599706e-05,5.514724731493737e-05,0.02881236486343217,0.028752328135232208
98,D_06,detail,6,160,0.1111111111111111,7.810108076457136e-06,4.116918661225265e-05,0.016057421228984573,0.01602396215547616
98,D_07,detail,7,320,0.2222222222222222,4.757117330979019e-06,3.213036775227586e-05,0.009780535182284448,0.009760155344143004
98,D_08,detail,8,640,0.4444444444444444,1.8460194977535238e-06,2.0015290909007686e-05,0.0037953780385832224,0.0037874695562077365
98,D_09,detail,9,1280,0.8888888888888888,8.493521629093461e-07,1.3576494978791333e-05,0.0017462505407186662,0.0017426118540097102
98,A_09,approximation,9,2560,1.7777777777777777,1.0156059672473703e-06,1.4845895073423944e-05,,0.002083714005585174
99,D_01,detail,1,5,0.003472222222222222,0.00038072648035664233,0.0002874420534736943,0.5283785840296492,0.5276560365853796
99,D_02,detail,2,10,0.006944444444444444,0.0001763376985541115,0.0001956213938222104,0.24472441051588917,0.2443897546408912
99,D_03,detail,3,20,0.013888888888888888,8.544416763818062e-05,0.00013617110964531253,0.11858084645954467,0.11841868945670925
99,D_04,detail,4,40,0.027777777777777776,4.567206147037825e-05,9.955637434769895e-05,0.06338445160638152,0.06329777460072898
99,D_05,detail,5,80,0.05555555555555555,1.4801971271592833e-05,5.6676567899529456e-05,0.020542423563513285,0.020514332198545912
99,D_06,detail,6,160,0.1111111111111111,8.311100473542235e-06,4.246909740870044e-05,0.011534284391841563,0.011518511482112246
99,D_07,detail,7,320,0.2222222222222222,5.358027667672172e-06,3.409936100480185e-05,0.007435960507880429,0.007425791976408765
99,D_08,detail,8,640,0.4444444444444444,1.9058072865974096e-06,2.0336829908746474e-05,0.002644911261707985,0.0026412943969632173
99,D_09,detail,9,1280,0.8888888888888888,1.9989149699529714e-06,2.0827681368498772e-05,0.002774127663592111,0.002770334097929174
99,A_09,approximation,9,2560,1.7777777777777777,9.866959271105672e-07,1.4633069407786319e-05,,0.0013674805643316354
100,D_01,detail,1,5,0.003472222222222222,0.0003819277521603207,0.0002878951662861031,0.5490009411932023,0.5482281903160043
100,D_02,detail,2,10,0.006944444444444444,0.00016973753645884308,0.0001919255138780488,0.24398873018424672,0.24364530180165322
100,D_03,detail,3,20,0.013888888888888888,7.75039975820611e-05,0.00012968979882673162,0.11140789685512621,0.11125108373594565
100,D_04,detail,4,40,0.027777777777777776,3.018820568695467e-05,8.09398536859544e-05,0.04339394883280215,0.04333286931633948
100,D_05,detail,5,80,0.05555555555555555,1.4579709459574544e-05,5.624943954114025e-05,0.02095756113651026,0.020928062145639734
100,D_06,detail,6,160,0.1111111111111111,9.821707234229938e-06,4.61675955885551e-05,0.014118184617945445,0.014098312448829945
100,D_07,detail,7,320,0.2222222222222222,5.066973760745759e-06,3.316027262730805e-05,0.007283506757275351,0.007273254796279566
100,D_08,detail,8,640,0.4444444444444444,5.3607830087084895e-06,3.410812759752883e-05,0.007705842009820961,0.007694995587299907
100,D_09,detail,9,1280,0.8888888888888888,1.4911076779419493e-06,1.7988637412051622e-05,0.0021433884130706246,0.0021403714687412098
100,A_09,approximation,9,2560,1.7777777777777777,9.805873153762417e-07,1.4587702584879963e-05,,0.0014075583832669097
101,D_01,detail,1,5,0.003472222222222222,0.0003771107930038559,0.00028607390606579197,0.5065827231228945,0.5059362237312063
101,D_02,detail,2,10,0.006944444444444444,0.0001944549756490758,0.00020542499964561306,0.26121641946243035,0.2608830558308395
101,D_03,detail,3,20,0.013888888888888888,8.991678715421453e-05,0.0001396896261600359,0.12078755563640936,0.12063340691068682
101,D_04,detail,4,40,0.027777777777777776,4.1668761846488146e-05,9.509311254497537e-05,0.05597473007126981,0.05590329528423659
101,D_05,detail,5,80,0.05555555555555555,2.2016957049882443e-05,6.912297353915431e-05,0.029575950262169286,0.029538205520826307
101,D_06,detail,6,160,0.1111111111111111,8.719540851924635e-06,4.350013183430253e-05,0.011713185703237459,0.011698237369853341
101,D_07,detail,7,320,0.2222222222222222,7.181187563165738e-06,3.947679622161758e-05,0.00964667577405446,0.009634364714606372
101,D_08,detail,8,640,0.4444444444444444,2.359613919120686e-06,2.262894148794265e-05,0.003169730664947106,0.0031656854639302394
101,D_09,detail,9,1280,0.8888888888888888,9.9233494244971e-07,1.4674824187749008e-05,0.0013330293025875686,0.0013313280944849456
101,A_09,approximation,9,2560,1.7777777777777777,9.512418167371989e-07,1.4367765516038717e-05,,0.001276197079329707
102,D_01,detail,1,5,0.003472222222222222,0.00048821069161081033,0.00032549731302054704,0.5130566068468507,0.5125335723356785
102,D_02,detail,2,10,0.006944444444444444,0.00021929984513262705,0.00021815387281678606,0.2304604064580345,0.23022546406682912
102,D_03,detail,3,20,0.013888888888888888,0.00011687775650392196,0.00015926109526034514,0.1228258745623236,0.12270065997507597
102,D_04,detail,4,40,0.027777777777777776,7.076337405164941e-05,0.00012392189069671076,0.07436464871382964,0.07428883782440836
102,D_05,detail,5,80,0.05555555555555555,3.3664793197627834e-05,8.547354965401536e-05,0.03537805473122381,0.03534198864550222
102,D_06,detail,6,160,0.1111111111111111,1.359734289728866e-05,5.432137940715721e-05,0.014289335995487186,0.014274768761058012
102,D_07,detail,7,320,0.2222222222222222,5.145367002739087e-06,3.34158061854712e-05,0.005407223931735404,0.005401711548329379
102,D_08,detail,8,640,0.4444444444444444,2.8133606903248697e-06,2.4709074127828608e-05,0.002956537647407864,0.0029535236111347947
102,D_09,detail,9,1280,0.8888888888888888,1.2002292976032205e-06,1.613897231645356e-05,0.0012613111131072412,0.001260025272066163
102,A_09,approximation,9,2560,1.7777777777777777,9.71068863458885e-07,1.4516729329918846e-05,,0.0010194479599174532
103,D_01,detail,1,5,0.003472222222222222,0.00046371831131647093,0.0003172275430787431,0.517273588888255,0.5167238700759299
103,D_02,detail,2,10,0.006944444444444444,0.00021057855999927856,0.0002137720099125834,0.2348984821507491,0.23464885000752989
103,D_03,detail,3,20,0.013888888888888888,0.00010789157086935614,0.00015301623891826035,0.1203520730418071,0.12022417206237455
103,D_04,detail,4,40,0.027777777777777776,5.936113380571073e-05,0.00011349973786767516,0.06621680872809056,0.0661464385676341
103,D_05,detail,5,80,0.05555555555555555,3.134526042216907e-05,8.247640185198362e-05,0.034965354952625226,0.034928196447319766
103,D_06,detail,6,160,0.1111111111111111,1.470103529615662e-05,5.6482996028112444e-05,0.01639887212223129,0.016381444655026018
103,D_07,detail,7,320,0.2222222222222222,5.0012049536013605e-06,3.29443612187489e-05,0.005578798964765415,0.005572870243858357
103,D_08,detail,8,640,0.4444444444444444,2.8106221462004973e-06,2.4697045210798095e-05,0.003135223624114627,0.003131891748209797
103,D_09,detail,9,1280,0.8888888888888888,1.058545124199458e-06,1.5156483562056744e-05,0.0011807975273616684,0.0011795426660498184
103,A_09,approximation,9,2560,1.7777777777777777,9.537092970604036e-07,1.4386388129915263e-05,,0.0010627235260678015
104,D_01,detail,1,5,0.003472222222222222,0.00027958243264681796,0.0002463194490366155,0.49812926239121463,0.49716725416510127
104,D_02,detail,2,10,0.006944444444444444,0.00014001087159257587,0.00017431093979159126,0.24945598882195957,0.2489742289025604
